Add,Alloc,B,BeatGurobi,BestBound,Constraints,CyclesLS,DeactivateImprovedTimes,DiffLS,DiffRepair,Factible,GapLS,GapRepair,ID,ImproveAbsLS,ImproveRelLS,InterchangeImprovedTimes,Loc,P,Remove,RepairAlgorithm,Repaired,S,SimpleImprovedTimes,TimeAlloc,TimeCons,TimeLS,TimeLoc,TimeOptim,TimeRepair,TimeTotal,ValueCons,ValueLS,ValueOptim,ValueRepair
2,queue,625,false,467610.276,6,0,0,100.0,100.0,false,100.0,100.0,10,0,0.0,0,pdisp,32,0,0,false,78,0,272,817,0,545,1800,720,1537,1018277,10000000,471810,10000000
1,queue,625,false,466413.292,3,0,0,100.0,100.0,false,100.0,100.0,11,0,0.0,0,pdisp,32,0,0,false,78,0,3,3,0,0,1800,432,435,1057457,10000000,468195,10000000
2,queue,625,false,461040.141,6,5,0,0.07889624636004627,0.4730015165571756,false,0.08045765487255176,0.4738948577414595,12,374947,74.7829989229726,0,pdisp,32,0,1,true,78,0,1,1,638,0,1800,176,815,850585,501380,461823,876327
3,queue,625,false,468091.441,9,0,0,100.0,100.0,false,100.0,100.0,13,0,0.0,0,pdisp,32,0,0,false,78,0,2,3,0,1,1800,537,540,869601,10000000,468480,10000000
2,queue,625,false,459097.84,6,4,0,0.15553680200479134,0.5310987150928101,false,0.1559103286100125,0.5313061215322513,14,435629,80.0940251554982,0,pdisp,32,0,1,true,78,0,3,3,561,0,1800,198,762,937281,543897,459301,979526
2,queue,625,false,479672.397,6,6,0,0.11085021790094877,0.5446175097602126,false,0.11870935577749851,0.5486426063743198,15,518449,95.25339712356049,0,pdisp,32,0,1,true,78,0,2,2,775,0,1800,241,1018,1018798,544284,483950,1062733
1,queue,625,false,461967.277,3,0,0,100.0,100.0,false,100.0,100.0,16,0,0.0,0,pdisp,32,0,0,false,78,0,1,2,0,1,1800,432,434,997082,10000000,462365,10000000
1,queue,625,false,462126.537,3,6,0,0.10069593574303433,0.5705988575161555,false,0.1018978639961598,0.5711727561402011,17,563093,109.43215452455404,0,pdisp,32,0,1,true,78,0,1,1,877,0,1800,102,980,1049254,514559,462745,1077652
2,queue,625,false,454556.375,6,5,0,0.06626231993934799,0.5071132902198614,false,0.06858927729852674,0.5083416077452823,18,436507,89.44265721369588,0,pdisp,32,0,1,true,78,0,2,2,569,0,1800,213,784,869438,488030,455692,924537
2,queue,625,false,458774.946,5,5,0,0.16186672425024906,0.5890822518756289,false,0.16750299682624942,0.5918455885689172,19,572940,103.96619021091196,0,pdisp,32,0,1,true,78,0,3,3,742,0,1800,88,833,1105865,551083,461881,1124023
2,queue,625,false,462154.445,6,0,0,100.0,100.0,false,100.0,100.0,1,0,0.0,0,pdisp,32,0,0,false,78,0,3,3,0,0,1800,430,433,1010074,10000000,464274,10000000
3,queue,625,false,464547.884,7,0,0,100.0,100.0,false,100.0,100.0,20,0,0.0,0,pdisp,32,0,0,false,78,0,0,0,0,0,1800,511,511,1050999,10000000,465070,10000000
3,queue,625,false,474267.15,8,0,0,100.0,100.0,false,100.0,100.0,2,0,0.0,0,pdisp,32,0,0,false,78,0,1,1,0,0,1800,477,478,934009,10000000,475106,10000000
3,queue,625,false,451740.158,7,4,0,0.1154566611795425,0.5503117617674395,false,0.11578323053946718,0.5504777846107306,3,494041,96.70146194995822,0,pdisp,32,0,1,true,78,0,1,1,553,0,1800,218,772,963563,510893,451907,1004934
3,queue,625,false,460520.424,7,4,0,0.10398144493847707,0.4672478028221439,false,0.10467468567795771,0.4676599879549687,4,350726,68.1867404410521,0,pdisp,32,0,1,true,78,0,1,1,518,0,1800,176,695,831611,514361,460877,865087
2,queue,625,false,468298.942,5,5,0,0.08554578020667261,0.5037641539167719,false,0.08728245777478068,0.5047065757939203,5,432416,84.2781465730624,0,pdisp,32,0,1,true,78,0,3,3,556,0,1800,226,785,879831,513082,469190,945498
1,queue,625,false,490305.188,3,4,0,0.05238008038011893,0.5553039848973179,false,0.0548971385063176,0.5564851818047777,6,586714,113.09386354655591,0,pdisp,32,0,1,true,78,0,2,2,663,0,1800,145,810,1032057,518785,491611,1105499
1,queue,625,false,453366.406,3,3,0,0.08533517923043799,0.47796556444722116,false,0.0877168573601793,0.479324879870637,7,373770,75.21158729711566,0,pdisp,32,0,1,true,78,0,2,2,494,0,1800,82,578,847047,496958,454550,870728
2,queue,625,false,460970.188,6,5,0,0.09021591260333467,0.4469785726680349,false,0.09246582154873532,0.44834620249756163,8,327678,64.51154375444199,0,pdisp,32,0,1,true,78,0,3,3,528,0,1800,218,749,781721,507937,462113,835615
1,queue,625,false,487836.913,3,4,0,0.07802553775605635,0.5301983180294446,false,0.08016390435031828,0.5312879449809427,9,510451,96.24758650858298,0,pdisp,32,0,1,true,78,0,2,3,540,1,1800,131,674,992215,530352,488971,1040803
