Add,Alloc,B,BeatGurobi,BestBound,Constraints,CyclesLS,DeactivateImprovedTimes,DiffLS,DiffRepair,Factible,GapLS,GapRepair,ID,ImproveAbsLS,ImproveRelLS,InterchangeImprovedTimes,Loc,P,Remove,RepairAlgorithm,Repaired,S,SimpleImprovedTimes,TimeAlloc,TimeCons,TimeLS,TimeLoc,TimeOptim,TimeRepair,TimeTotal,ValueCons,ValueLS,ValueOptim,ValueRepair
18,opp,625,false,467610.276,51,5,0,0.0751833716868627,0.4158497237787952,false,0.08341544516882737,0.42104942267168183,10,297520,58.31827287588746,0,relax,32,0,1,true,78,0,692,1692,531,1000,1800,640,2863,613611,510166,471810,807686
17,opp,625,false,466413.292,53,0,0,100.0,100.0,false,100.0,100.0,11,0,0.0,0,relax,32,2,0,false,78,0,464,1464,0,1000,1800,1821,3285,597886,10000000,468195,10000000
21,opp,625,false,461040.141,55,0,0,100.0,100.0,false,100.0,100.0,12,0,0.0,0,relax,32,0,0,false,78,0,216,1216,0,1000,1800,2181,3397,603001,10000000,461823,10000000
18,opp,625,false,468091.441,50,5,0,0.10685756772729872,0.4069505576928189,false,0.10759834327874479,0.4074424350371099,13,265421,50.60168150534764,0,relax,32,0,1,true,78,0,426,1426,404,1000,1800,632,2462,559199,524530,468480,789951
18,opp,625,false,459097.84,54,4,0,0.12269787484385088,0.4037560818564656,false,0.12308592690501927,0.40401981503886675,14,246786,47.138125599287925,0,relax,32,0,1,true,78,0,226,1226,394,1000,1800,654,2274,581438,523538,459301,770324
17,opp,625,false,479672.397,48,6,0,0.10227681668602041,0.510464893975365,false,0.1102117343058436,0.5147918633691789,15,449505,83.38279977591702,0,relax,32,0,1,true,78,0,193,1193,613,1000,1800,878,2684,595672,539086,483950,988591
19,opp,625,false,461967.277,53,4,0,0.0643680161238754,0.43050712597411717,false,0.06517283993087454,0.4309969995898454,16,317715,64.29213192114518,0,relax,32,0,1,true,78,0,180,1180,425,1000,1800,681,2286,552993,494174,462365,811889
19,opp,625,false,462126.537,54,4,0,0.11781975685686888,0.5123101519627423,false,0.11899879896367721,0.5129619539843453,17,424304,80.88960569786883,0,relax,32,0,1,true,78,0,437,1437,395,1000,1800,973,2805,565915,524547,462745,948851
18,opp,625,false,454556.375,53,5,0,0.08765438772466179,0.641590118819248,false,0.08992803414799198,0.642483308125437,18,771954,154.55369959937775,0,relax,32,0,1,true,78,0,154,1154,589,1000,1800,1279,3022,761565,499473,455692,1271427
17,opp,625,false,458774.946,49,5,0,0.09923981215676485,0.47913699407168336,false,0.10529723773714429,0.48263968983750977,19,373993,72.93610365701447,0,relax,32,0,1,true,78,0,386,1386,509,1000,1800,1038,2933,605008,512768,461881,886761
16,opp,625,false,462154.445,45,6,0,0.08692137801369203,0.5096496592280906,false,0.09108986549872065,0.5118882608222673,1,438350,86.20943967305902,0,relax,32,0,1,true,78,0,152,1152,585,1000,1800,468,2205,626646,508471,464274,946821
17,opp,625,false,464547.884,47,0,0,100.0,100.0,false,100.0,100.0,20,0,0.0,0,relax,32,0,0,false,78,0,355,1355,0,1000,1800,1451,2806,634481,10000000,465070,10000000
17,opp,625,false,474267.15,51,0,0,100.0,100.0,false,100.0,100.0,2,0,0.0,0,relax,32,0,0,false,78,0,173,1173,0,1000,1800,1720,2893,749180,10000000,475106,10000000
15,opp,625,false,451740.158,46,6,0,0.10211384439927598,0.6208604882174091,false,0.10244533986620333,0.6210004647931754,3,688627,136.8221004925482,0,relax,32,1,1,true,78,0,385,1385,647,1000,1800,645,2677,699690,503301,451907,1191928
16,opp,625,false,460520.424,49,0,0,100.0,100.0,false,100.0,100.0,4,0,0.0,0,relax,32,1,0,false,78,0,162,1162,0,1000,1800,1906,3068,619881,10000000,460877,10000000
17,opp,625,false,468298.942,50,5,0,0.12328301259233099,0.4886402029788542,false,0.12494802183243739,0.48961134737241346,5,382367,71.44816477847102,0,relax,32,0,1,true,78,0,357,1357,566,1000,1800,560,2483,629064,535167,469190,917534
18,opp,625,false,490305.188,49,0,0,100.0,100.0,false,100.0,100.0,6,0,0.0,0,relax,32,0,0,false,78,0,159,1159,0,1000,1800,2221,3380,616992,10000000,491611,10000000
16,opp,625,false,453366.406,46,0,0,100.0,100.0,false,100.0,100.0,7,0,0.0,0,relax,32,0,0,false,78,0,379,1379,0,1000,1800,1675,3054,620188,10000000,454550,10000000
17,opp,625,false,460970.188,49,0,0,100.0,100.0,false,100.0,100.0,8,0,0.0,0,relax,32,0,0,false,78,0,160,1160,0,1000,1800,1860,3020,556234,10000000,462113,10000000
15,opp,625,false,487836.913,43,4,0,0.1687517106200392,0.4512787422428208,false,0.1706796529290065,0.45255141003916466,9,302873,51.48826068404402,0,relax,32,0,1,true,78,0,348,1348,399,1000,1800,621,2368,580954,588237,488971,891110
