Add,Alloc,B,BeatGurobi,BestBound,Constraints,CyclesLS,DeactivateImprovedTimes,DiffLS,DiffRepair,Factible,GapLS,GapRepair,ID,ImproveAbsLS,ImproveRelLS,InterchangeImprovedTimes,Loc,P,Remove,RepairAlgorithm,Repaired,S,SimpleImprovedTimes,TimeAlloc,TimeCons,TimeLS,TimeLoc,TimeOptim,TimeRepair,TimeTotal,ValueCons,ValueLS,ValueOptim,ValueRepair
17,opp,625,false,467610.276,44,0,0,100.0,100.0,false,100.0,100.0,10,0,0.0,0,pdisp,32,0,0,false,78,0,697,1239,0,542,1800,2131,3370,496288,10000000,471810,10000000
15,opp,625,false,466413.292,40,0,0,100.0,100.0,false,100.0,100.0,11,0,0.0,0,pdisp,32,0,0,false,78,0,251,251,0,0,1800,1478,1729,510934,10000000,468195,10000000
17,opp,625,false,461040.141,43,5,0,0.11799521013892125,0.36085169397697076,false,0.11949034006485793,0.36193514587023917,12,198954,37.996890791931335,0,pdisp,32,0,1,true,78,0,202,202,713,0,1800,455,1370,500278,523606,461823,722560
16,opp,625,false,468091.441,46,7,0,0.08529299208847166,0.4138372837924407,false,0.08605165337665281,0.41432344926129083,13,287068,56.05001522949679,0,pdisp,32,0,1,true,78,0,252,252,1011,0,1800,645,1908,516457,512164,468480,799232
17,opp,625,false,459097.84,49,5,0,0.12043822877748266,0.4414537008324061,false,0.12082728033504848,0.4417007594413333,14,300122,57.47338627672144,0,pdisp,32,0,1,true,78,0,232,232,1120,0,1800,525,1877,497986,522193,459301,822315
16,opp,625,false,479672.397,45,7,0,0.07164246101550556,0.46894721075207696,false,0.07984815373961485,0.473641152284147,15,390006,74.81454909581295,0,pdisp,32,0,1,true,78,0,245,245,1063,0,1800,481,1789,537294,521297,483950,911303
18,opp,625,false,461967.277,47,4,0,0.09701919565349004,0.4291282681917405,false,0.09779593315405151,0.42961932789087426,16,297885,58.17577820612721,0,pdisp,32,0,1,true,78,0,208,208,717,0,1800,415,1340,540921,512043,462365,809928
15,opp,625,false,462126.537,44,4,0,0.1092921418603532,0.4961021679546917,false,0.11048258120398438,0.4967756320977948,17,398806,76.76358211828112,0,pdisp,32,1,1,true,78,0,221,221,1005,0,1800,581,1807,552434,519525,462745,918331
15,opp,625,false,454556.375,43,4,0,0.08790273994263514,0.39660147058628803,false,0.09017576745014601,0.3981051933967948,18,255600,51.16000712557219,0,pdisp,32,0,1,true,78,0,176,177,805,1,1800,454,1436,509356,499609,455692,755209
16,opp,625,false,458774.946,42,4,0,0.1631696141435407,0.4676251115163223,false,0.16879712505503305,0.4712052223064918,19,315645,57.188177721894185,0,pdisp,32,0,1,true,78,0,216,216,759,0,1800,525,1500,516517,551941,461881,867586
15,opp,625,false,462154.445,42,4,0,0.11523208592429408,0.5456134512997182,false,0.11927132623522842,0.54768786701378,1,497019,94.71701277392086,0,pdisp,32,0,1,true,78,0,197,197,1082,0,1800,747,2026,511090,524741,464274,1021760
17,opp,625,false,464547.884,50,5,0,0.05233579349327769,0.44118283187542057,false,0.05339969923831488,0.44181019417475725,20,341486,69.58394633563863,0,pdisp,32,0,2,true,78,0,401,401,774,0,1800,2578,3753,550654,490754,465070,832240
17,opp,625,false,474267.15,41,0,0,100.0,100.0,false,100.0,100.0,2,0,0.0,0,pdisp,32,0,0,false,78,0,126,126,0,0,1800,2097,2223,513806,10000000,475106,10000000
14,opp,625,false,451740.158,38,3,0,0.11788944802089392,0.39995671363547036,false,0.11821511920703023,0.4001782468756805,3,240822,47.007819606404034,0,pdisp,32,0,1,true,78,0,135,135,566,0,1800,318,1019,518767,512302,451907,753124
18,opp,625,false,460520.424,47,5,0,0.09860138355652652,0.2992595408240839,false,0.09929878679656008,0.2998016968222594,4,146409,28.63516079884058,0,pdisp,32,0,1,true,78,0,130,130,583,0,1800,222,935,499125,511291,460877,657700
13,opp,625,false,468298.942,37,5,0,0.1004310047318491,0.3422428706411446,false,0.10213941315868187,0.3434920442215113,5,191746,36.7630931108265,0,pdisp,32,0,2,true,78,0,154,154,597,0,1800,2051,2802,518879,521572,469190,713318
16,opp,625,false,490305.188,49,5,0,0.06093831480784622,0.48174663079595864,false,0.06343264064120657,0.48312320997857877,6,425079,81.19741057051114,0,pdisp,32,0,1,true,78,0,142,143,997,1,1800,399,1539,572353,523513,491611,948592
15,opp,625,false,453366.406,44,4,0,0.11017189705361286,0.338155747073718,false,0.11248890333164324,0.33987911059081843,7,175964,34.446752239986374,0,pdisp,32,0,1,true,78,0,175,175,638,0,1800,321,1134,493563,510829,454550,686793
17,opp,625,false,460970.188,41,0,0,100.0,100.0,false,100.0,100.0,8,0,0.0,0,pdisp,32,0,0,false,78,0,145,146,0,1,1800,1572,1718,490353,10000000,462113,10000000
17,opp,625,false,487836.913,43,5,0,0.07871864584334273,0.31816140871466503,false,0.08085540488854472,0.319742820050869,9,186385,35.11722069294264,0,pdisp,32,0,1,true,78,0,164,165,767,1,1800,353,1285,513913,530751,488971,717136
