instance_id,instance_number,y_method,move_config,B,S,P,construction_time,ls_time,total_time,post_repair_obj,post_ls_obj,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,rel_ls_improvement,instance_num,p_value,best_bound,optimality_gap
inst_3_first_instance_set_large_3000_600_80,3,multi_p_median_benders,simple_interchange,3000,600,80,183.510999917984,21.68400001525879,205.1949999332428,1356621.0,1318638.0,3,37983.0,2,2,0,success,2.79982397441879,3,80,1274080.286,3.3790709808150474
inst_3_first_instance_set_large_3000_600_80,3,multi_p_median_benders,simple_deactivate,3000,600,80,183.510999917984,25.310999870300293,208.8219997882843,1356621.0,1328643.0,2,27978.0,1,0,0,success,2.06232986220912,3,80,1274080.286,4.106649717042119
inst_3_first_instance_set_large_3000_600_80,3,multi_p_median_benders,interchange_deactivate,3000,600,80,183.510999917984,70.04099988937378,253.5519998073578,1356621.0,1326566.0,2,30055.0,0,1,0,success,2.21543083882676,3,80,1274080.286,3.956509815568914
inst_8_first_instance_set_large_3000_600_40,8,multi_p_median_benders,all_moves,3000,600,40,445.6150000095368,17.52400016784668,463.1390001773834,1841767.0,1802441.0,3,39326.0,2,2,0,success,2.13523208961828,8,40,1777134.317,1.404022822383643
inst_8_first_instance_set_large_3000_600_40,8,multi_p_median_benders,simple_interchange,3000,600,40,445.6150000095368,10.556999921798706,456.17199993133545,1841767.0,1802441.0,3,39326.0,2,2,0,success,2.13523208961828,8,40,1777134.317,1.404022822383643
inst_8_first_instance_set_large_3000_600_40,8,multi_p_median_benders,simple_deactivate,3000,600,40,445.6150000095368,5.611999988555908,451.2269999980927,1841767.0,1806115.0,2,35652.0,1,0,0,success,1.93574974467454,8,40,1777134.317,1.604586806487957
inst_8_first_instance_set_large_3000_600_40,8,multi_p_median_benders,interchange_deactivate,3000,600,40,445.6150000095368,43.09299993515015,488.7079999446869,1841767.0,1810806.0,2,30961.0,0,1,0,success,1.68104868856918,8,40,1777134.317,1.859485941619365
inst_11_first_instance_set_large_3000_600_60,11,multi_p_median_benders,all_moves,3000,600,60,493.3230001926422,63.95700001716614,557.2800002098083,1624268.0,1554901.0,4,69367.0,3,2,1,success,4.27066223061711,11,60,1457923.394,6.236899069458436
inst_11_first_instance_set_large_3000_600_60,11,multi_p_median_benders,simple_interchange,3000,600,60,493.3230001926422,17.748000144958496,511.0710003376007,1624268.0,1557339.0,3,66929.0,2,2,0,success,4.120563847837911,11,60,1457923.394,6.383684348751293
inst_11_first_instance_set_large_3000_600_60,11,multi_p_median_benders,simple_deactivate,3000,600,60,493.3230001926422,45.35199999809265,538.6750001907349,1624268.0,1564610.0,3,59658.0,2,0,1,success,3.6729160458742,11,60,1457923.394,6.818734764573914
inst_11_first_instance_set_large_3000_600_60,11,multi_p_median_benders,interchange_deactivate,3000,600,60,493.3230001926422,112.68899989128111,606.0120000839233,1624268.0,1578997.0,3,45271.0,0,2,1,success,2.7871632021316604,11,60,1457923.394,7.667754023598519
inst_10_first_instance_set_large_3000_600_80,10,multi_p_median_benders,all_moves,3000,600,80,298.9119999408722,125.65899991989136,424.5709998607636,1375538.0,1335109.0,4,40429.0,3,2,1,success,2.93914090341379,10,80,1267130.015,5.091643079329112
inst_10_first_instance_set_large_3000_600_80,10,multi_p_median_benders,simple_interchange,3000,600,80,298.9119999408722,24.53399991989136,323.44599986076355,1375538.0,1336852.0,4,38686.0,3,2,0,success,2.81242684680466,10,80,1267130.015,5.215385472737453
inst_10_first_instance_set_large_3000_600_80,10,multi_p_median_benders,simple_deactivate,3000,600,80,298.9119999408722,46.2240002155304,345.1360001564026,1375538.0,1347202.0,2,28336.0,1,0,0,success,2.0599939805370697,10,80,1267130.015,5.943576761317168
inst_10_first_instance_set_large_3000_600_80,10,multi_p_median_benders,interchange_deactivate,3000,600,80,298.9119999408722,103.5460000038147,402.4579999446869,1375538.0,1338914.0,2,36624.0,0,1,1,success,2.66252186417241,10,80,1267130.015,5.361358907293531
inst_3_first_instance_set_large_3000_600_40,3,multi_p_median_benders,all_moves,3000,600,40,236.2590000629425,22.43400001525879,258.6930000782013,1900365.0,1855756.0,3,44609.0,2,1,1,success,2.34739115906681,3,40,1790013.747,3.542612983603449
inst_3_first_instance_set_large_3000_600_40,3,multi_p_median_benders,simple_interchange,3000,600,40,236.2590000629425,7.70799994468689,243.9670000076294,1900365.0,1856897.0,2,43468.0,1,1,0,success,2.2873500616986697,3,40,1790013.747,3.601882764633689
inst_3_first_instance_set_large_3000_600_40,3,multi_p_median_benders,simple_deactivate,3000,600,40,236.2590000629425,15.694999933242798,251.9539999961853,1900365.0,1859002.0,3,41363.0,2,0,1,success,2.17658186716762,3,40,1790013.747,3.7110370510628834
inst_3_first_instance_set_large_3000_600_40,3,multi_p_median_benders,interchange_deactivate,3000,600,40,236.2590000629425,69.03399991989136,305.29299998283386,1900365.0,1858616.0,3,41749.0,0,2,1,success,2.1968937546208203,3,40,1790013.747,3.691039623031332
inst_7_first_instance_set_large_3000_600_80,7,multi_p_median_benders,all_moves,3000,600,80,164.68899989128113,102.05299997329712,266.74199986457825,1444910.0,1380890.0,3,64020.0,2,2,1,success,4.43072578914949,7,80,1264837.357,8.404191716936174
inst_7_first_instance_set_large_3000_600_80,7,multi_p_median_benders,simple_interchange,3000,600,80,164.68899989128113,19.33899998664856,184.0279998779297,1444910.0,1386333.0,2,58577.0,1,1,0,success,4.0540241260701295,7,80,1264837.357,8.763813816738109
inst_7_first_instance_set_large_3000_600_80,7,multi_p_median_benders,simple_deactivate,3000,600,80,164.68899989128113,61.65899991989136,226.34799981117249,1444910.0,1393479.0,3,51431.0,2,0,1,success,3.55946045082392,7,80,1264837.357,9.231688672739232
inst_7_first_instance_set_large_3000_600_80,7,multi_p_median_benders,interchange_deactivate,3000,600,80,164.68899989128113,103.89699983596802,268.58599972724915,1444910.0,1388164.0,3,56746.0,0,2,1,success,3.9273034306635,7,80,1264837.357,8.884155114237217
inst_6_first_instance_set_large_3000_600_40,6,multi_p_median_benders,all_moves,3000,600,40,333.8159999847412,57.5550000667572,391.3710000514984,1940469.0,1873671.0,5,66798.0,4,3,2,success,3.44236367599791,6,40,1800686.411,3.8952723823979727
inst_6_first_instance_set_large_3000_600_40,6,multi_p_median_benders,simple_interchange,3000,600,40,333.8159999847412,9.037000179290771,342.853000164032,1940469.0,1887575.0,3,52894.0,2,2,0,success,2.7258358675145,6,40,1800686.411,4.603186045587589
inst_6_first_instance_set_large_3000_600_40,6,multi_p_median_benders,simple_deactivate,3000,600,40,333.8159999847412,29.774999856948853,363.59099984169006,1940469.0,1882533.0,3,57936.0,2,0,1,success,2.98566995916966,6,40,1800686.411,4.347684157462309
inst_6_first_instance_set_large_3000_600_40,6,multi_p_median_benders,interchange_deactivate,3000,600,40,333.8159999847412,100.57099986076356,434.3869998455048,1940469.0,1892334.0,4,48135.0,0,3,2,success,2.4805858789808,6,40,1800686.411,4.843097941483899
inst_10_first_instance_set_large_3000_600_40,10,multi_p_median_benders,all_moves,3000,600,40,500.1219999790192,35.109999895095825,535.231999874115,1865682.0,1823566.0,3,42116.0,2,2,1,success,2.25740506688706,10,40,1781725.982,2.294406563842489
inst_10_first_instance_set_large_3000_600_40,10,multi_p_median_benders,simple_interchange,3000,600,40,500.1219999790192,15.05999994277954,515.1819999217987,1865682.0,1826768.0,3,38914.0,2,2,0,success,2.08577881975599,10,40,1781725.982,2.465667123575622
inst_10_first_instance_set_large_3000_600_40,10,multi_p_median_benders,simple_deactivate,3000,600,40,500.1219999790192,11.901000022888184,512.0230000019073,1865682.0,1832490.0,2,33192.0,1,0,0,success,1.7790813225404898,10,40,1781725.982,2.770220737903068
inst_10_first_instance_set_large_3000_600_40,10,multi_p_median_benders,interchange_deactivate,3000,600,40,500.1219999790192,50.77099990844727,550.8929998874664,1865682.0,1834240.0,2,31442.0,0,1,0,success,1.6852818433152,10,40,1781725.982,2.8629851055477977
inst_8_first_instance_set_large_3000_600_80,8,multi_p_median_benders,all_moves,3000,600,80,427.1449999809265,94.56700015068054,521.712000131607,1442918.0,1373930.0,3,68988.0,2,1,1,success,4.78114487448351,8,80,1274026.474,7.271369429301353
inst_8_first_instance_set_large_3000_600_80,8,multi_p_median_benders,simple_interchange,3000,600,80,427.1449999809265,26.36399984359741,453.5089998245239,1442918.0,1378254.0,3,64664.0,2,1,0,success,4.48147434573551,8,80,1274026.474,7.562287212661822
inst_8_first_instance_set_large_3000_600_80,8,multi_p_median_benders,simple_deactivate,3000,600,80,427.1449999809265,98.59400010108948,525.739000082016,1442918.0,1384667.0,3,58251.0,2,0,1,success,4.03702774516639,8,80,1274026.474,7.990406790946854
inst_8_first_instance_set_large_3000_600_80,8,multi_p_median_benders,interchange_deactivate,3000,600,80,427.1449999809265,163.4720001220703,590.6170001029968,1442918.0,1380796.0,3,62122.0,0,2,1,success,4.30530355848357,8,80,1274026.474,7.732462000179612
inst_5_first_instance_set_large_3000_600_80,5,multi_p_median_benders,all_moves,3000,600,80,436.3320000171661,107.98699998855592,544.319000005722,1423996.0,1361339.0,4,62657.0,3,3,1,success,4.400082584501639,5,80,1279482.847,6.01291471117774
inst_5_first_instance_set_large_3000_600_80,5,multi_p_median_benders,simple_interchange,3000,600,80,436.3320000171661,21.977999925613403,458.30999994277954,1423996.0,1371157.0,4,52839.0,3,2,0,success,3.7106143556583,5,80,1279482.847,6.685897603264975
inst_5_first_instance_set_large_3000_600_80,5,multi_p_median_benders,simple_deactivate,3000,600,80,436.3320000171661,73.29299998283386,509.625,1423996.0,1373825.0,3,50171.0,2,0,2,success,3.52325427880415,5,80,1279482.847,6.867115753462044
inst_5_first_instance_set_large_3000_600_80,5,multi_p_median_benders,interchange_deactivate,3000,600,80,436.3320000171661,153.21199989318848,589.5439999103546,1423996.0,1368956.0,4,55040.0,0,3,2,success,3.86517939657133,5,80,1279482.847,6.5358676977200085
inst_6_first_instance_set_large_3000_600_60,6,multi_p_median_benders,all_moves,3000,600,60,305.3220000267029,68.26300001144409,373.585000038147,1608081.0,1534088.0,3,73993.0,2,2,1,success,4.60132294330944,6,60,1458380.972,4.934985998195667
inst_6_first_instance_set_large_3000_600_60,6,multi_p_median_benders,simple_interchange,3000,600,60,305.3220000267029,23.341000080108643,328.6630001068115,1608081.0,1549437.0,3,58644.0,2,2,0,success,3.64683122305406,6,60,1458380.972,5.876717026894281
inst_6_first_instance_set_large_3000_600_60,6,multi_p_median_benders,simple_deactivate,3000,600,60,305.3220000267029,50.21300005912781,355.5350000858307,1608081.0,1542007.0,3,66074.0,2,0,1,success,4.10887262519736,6,60,1458380.972,5.42319379873113
inst_6_first_instance_set_large_3000_600_60,6,multi_p_median_benders,interchange_deactivate,3000,600,60,305.3220000267029,108.82500004768372,414.1470000743866,1608081.0,1536746.0,3,71335.0,0,2,1,success,4.436032762031259,6,60,1458380.972,5.099413175632143
inst_1_first_instance_set_large_3000_600_40,1,multi_p_median_benders,all_moves,3000,600,40,493.816999912262,37.001999855041504,530.8189997673035,1882009.0,1845038.0,3,36971.0,2,2,1,success,1.96444331562707,1,40,1794874.04,2.7188578229825056
inst_1_first_instance_set_large_3000_600_40,1,multi_p_median_benders,simple_interchange,3000,600,40,493.816999912262,12.105999946594238,505.9229998588562,1882009.0,1849241.0,2,32768.0,1,1,0,success,1.74111813492921,1,40,1794874.04,2.9399607730955544
inst_1_first_instance_set_large_3000_600_40,1,multi_p_median_benders,simple_deactivate,3000,600,40,493.816999912262,29.7189998626709,523.5359997749329,1882009.0,1850719.0,3,31290.0,2,0,1,success,1.66258503545944,1,40,1794874.04,3.0174737493914505
inst_1_first_instance_set_large_3000_600_40,1,multi_p_median_benders,interchange_deactivate,3000,600,40,493.816999912262,64.33299994468689,558.1499998569489,1882009.0,1855344.0,3,26665.0,0,2,1,success,1.41683700768699,1,40,1794874.04,3.25923171120827
inst_7_first_instance_set_large_3000_600_40,7,multi_p_median_benders,all_moves,3000,600,40,493.6889998912811,31.556999921798703,525.2459998130798,1866944.0,1833902.0,3,33042.0,2,1,0,success,1.7698441945768,7,40,1792520.699,2.256461959254092
inst_7_first_instance_set_large_3000_600_40,7,multi_p_median_benders,simple_interchange,3000,600,40,493.6889998912811,13.248000144958496,506.9370000362396,1866944.0,1833902.0,3,33042.0,2,1,0,success,1.7698441945768,7,40,1792520.699,2.256461959254092
inst_7_first_instance_set_large_3000_600_40,7,multi_p_median_benders,simple_deactivate,3000,600,40,493.6889998912811,13.590999841690063,507.2799997329712,1866944.0,1838926.0,2,28018.0,1,0,0,success,1.50074131843269,7,40,1792520.699,2.5235001843467315
inst_7_first_instance_set_large_3000_600_40,7,multi_p_median_benders,interchange_deactivate,3000,600,40,493.6889998912811,46.80299997329712,540.4919998645782,1866944.0,1838755.0,2,28189.0,0,1,0,success,1.50990067190017,7,40,1792520.699,2.514435093310418
inst_5_first_instance_set_large_3000_600_40,5,multi_p_median_benders,all_moves,3000,600,40,493.0569999217987,25.763999938964844,518.8209998607635,1891953.0,1848035.0,3,43918.0,2,1,0,success,2.32130502184779,5,40,1801723.378,2.505992689532394
inst_5_first_instance_set_large_3000_600_40,5,multi_p_median_benders,simple_interchange,3000,600,40,493.0569999217987,10.453999996185305,503.510999917984,1891953.0,1848035.0,3,43918.0,2,1,0,success,2.32130502184779,5,40,1801723.378,2.505992689532394
inst_5_first_instance_set_large_3000_600_40,5,multi_p_median_benders,simple_deactivate,3000,600,40,493.0569999217987,12.118000030517578,505.1749999523163,1891953.0,1852567.0,2,39386.0,1,0,0,success,2.0817641875881603,5,40,1801723.378,2.744495718643373
inst_5_first_instance_set_large_3000_600_40,5,multi_p_median_benders,interchange_deactivate,3000,600,40,493.0569999217987,43.805999994277954,536.8629999160767,1891953.0,1858311.0,2,33642.0,0,1,0,success,1.7781625653491302,5,40,1801723.378,3.045110425542332
inst_12_first_instance_set_large_3000_600_80,12,multi_p_median_benders,all_moves,3000,600,80,390.25999999046326,83.6639997959137,473.92399978637695,1405517.0,1351770.0,3,53747.0,2,1,1,success,3.82400212875404,12,80,1270171.092,6.036449100068802
inst_12_first_instance_set_large_3000_600_80,12,multi_p_median_benders,simple_interchange,3000,600,80,390.25999999046326,28.888999938964844,419.1489999294281,1405517.0,1352765.0,3,52752.0,2,1,0,success,3.7532096730242297,12,80,1270171.092,6.105562163420849
inst_12_first_instance_set_large_3000_600_80,12,multi_p_median_benders,simple_deactivate,3000,600,80,390.25999999046326,43.730000019073486,433.9900000095368,1405517.0,1369782.0,2,35735.0,1,0,1,success,2.54248080955264,12,80,1270171.092,7.27202635163844
inst_12_first_instance_set_large_3000_600_80,12,multi_p_median_benders,interchange_deactivate,3000,600,80,390.25999999046326,98.99000000953674,489.25,1405517.0,1357484.0,3,48033.0,0,2,1,success,3.41746133273379,12,80,1270171.092,6.43196590162389
inst_4_first_instance_set_large_3000_600_80,4,multi_p_median_benders,all_moves,3000,600,80,386.8819999694824,46.051000118255615,432.9330000877381,1357841.0,1312620.0,2,45221.0,1,1,0,success,3.3303604766684702,4,80,1260415.204,3.977144642013689
inst_4_first_instance_set_large_3000_600_80,4,multi_p_median_benders,simple_interchange,3000,600,80,386.8819999694824,24.362000226974487,411.2440001964569,1357841.0,1312620.0,2,45221.0,1,1,0,success,3.3303604766684702,4,80,1260415.204,3.977144642013689
inst_4_first_instance_set_large_3000_600_80,4,multi_p_median_benders,simple_deactivate,3000,600,80,386.8819999694824,23.51900005340576,410.4010000228882,1357841.0,1321861.0,2,35980.0,1,0,0,success,2.6497947845145298,4,80,1260415.204,4.648430962105705
inst_4_first_instance_set_large_3000_600_80,4,multi_p_median_benders,interchange_deactivate,3000,600,80,386.8819999694824,69.38399982452393,456.2659997940064,1357841.0,1317526.0,2,40315.0,0,1,0,success,2.9690516047166,4,80,1260415.204,4.334699732680804
inst_1_first_instance_set_large_3000_600_60,1,multi_p_median_benders,all_moves,3000,600,60,271.16799998283386,46.10599994659424,317.2739999294281,1539227.0,1505005.0,3,34222.0,2,2,1,success,2.22332378525064,1,60,1460409.827,2.9631245743369594
inst_1_first_instance_set_large_3000_600_60,1,multi_p_median_benders,simple_interchange,3000,600,60,271.16799998283386,13.339999914169312,284.5079998970032,1539227.0,1506357.0,3,32870.0,2,2,0,success,2.13548748820024,1,60,1460409.827,3.050218042602116
inst_1_first_instance_set_large_3000_600_60,1,multi_p_median_benders,simple_deactivate,3000,600,60,271.16799998283386,14.694999933242798,285.86299991607666,1539227.0,1511703.0,2,27524.0,1,0,0,success,1.7881702958692898,1,60,1460409.827,3.393072118002012
inst_1_first_instance_set_large_3000_600_60,1,multi_p_median_benders,interchange_deactivate,3000,600,60,271.16799998283386,74.30800008773804,345.4760000705719,1539227.0,1510655.0,3,28572.0,0,2,1,success,1.85625641961841,1,60,1460409.827,3.3260521429446133
inst_9_first_instance_set_large_3000_600_80,9,multi_p_median_benders,all_moves,3000,600,80,169.8989999294281,54.36299991607666,224.2619998455048,1371645.0,1334871.0,2,36774.0,1,1,0,success,2.68101440241461,9,80,1260444.981,5.575521454882164
inst_9_first_instance_set_large_3000_600_80,9,multi_p_median_benders,simple_interchange,3000,600,80,169.8989999294281,21.40499997138977,191.30399990081787,1371645.0,1334871.0,2,36774.0,1,1,0,success,2.68101440241461,9,80,1260444.981,5.575521454882164
inst_9_first_instance_set_large_3000_600_80,9,multi_p_median_benders,simple_deactivate,3000,600,80,169.8989999294281,73.2649998664856,243.1639997959137,1371645.0,1344232.0,3,27413.0,2,0,1,success,1.9985491872897096,9,80,1260444.981,6.23307725154587
inst_9_first_instance_set_large_3000_600_80,9,multi_p_median_benders,interchange_deactivate,3000,600,80,169.8989999294281,190.8710000514984,360.7699999809265,1371645.0,1335805.0,4,35840.0,0,3,2,success,2.6129209817409,9,80,1260444.981,5.641543413896496
inst_2_first_instance_set_large_3000_600_40,2,multi_p_median_benders,all_moves,3000,600,40,291.595999956131,34.61500000953674,326.2109999656677,1858378.0,1822245.0,3,36133.0,2,1,0,success,1.94432994794385,2,40,1785776.653,2.001286709525891
