Add,Alloc,B,Constraints,CyclesLS,DeactivateImprovedTimes,Factible,GapLS,GapRepair,ID,ImproveAbsLS,ImproveRelLS,InterchangeImprovedTimes,Loc,P,Remove,RepairAlgorithm,S,SimpleImprovedTimes,TimeAlloc,TimeCons,TimeLS,TimeLoc,TimeOptim,TimeRepair,TimeTotal,ValueCons,ValueLS,ValueOptim,ValueRepair
0,queue,2500,0,4,0,true,11.622217801911361,69.28880244191309,10,1897397,187.77055023963695,0,pdisp,125,0,1,325,0,607,682,14957,75,1800000,0,15639,2907884,1010487,893046,2907884
0,queue,2500,0,4,0,true,9.867252801052596,64.98654643846129,1,1543432,157.42318460683268,0,pdisp,125,0,1,325,0,33,44,14964,11,1800000,1,15009,2523867,980435,883693,2523867
0,queue,2500,0,4,0,true,8.269830842502879,69.04975225519291,2,1913207,196.37943422565283,0,pdisp,125,0,1,325,0,53,60,13919,7,1800000,1,13980,2887447,974240,893672,2887447
0,queue,2500,0,3,0,true,9.401165458335948,63.59610084610352,3,1450317,148.87123810188575,0,pdisp,125,0,1,325,0,53,61,11269,8,1800000,0,11330,2424526,974209,882622,2424526
0,queue,2500,0,4,0,true,10.673149279257267,63.46558469485806,4,1478602,144.500561935011,0,pdisp,125,0,1,325,0,33,41,14211,8,1800000,0,14252,2501852,1023250,914037,2501852
0,queue,2500,0,4,0,true,9.89245754426621,63.91175528668656,5,1488203,149.68668654170338,0,pdisp,125,0,1,325,0,33,45,15124,12,1800000,1,15170,2482415,994212,895860,2482415
0,queue,2500,0,4,0,true,8.875740848048629,68.81246079211496,6,1890433,192.18162595179277,0,pdisp,125,0,1,325,0,40,48,15982,8,1800000,0,16030,2874103,983670,896362,2874103
0,queue,2500,0,5,0,true,10.58532204413668,67.10671447566222,7,1718144,171.83261425711126,0,pdisp,125,0,1,325,0,34,42,19168,8,1800000,0,19210,2718038,999894,894052,2718038
0,queue,2500,0,4,0,true,8.869188630091108,64.09953153092454,8,1511164,153.84295875806927,0,pdisp,125,0,1,325,0,35,43,14293,8,1800000,1,14337,2493441,982277,895157,2493441
0,queue,2500,0,4,0,true,9.384474203328208,69.46431931921312,9,1906042,196.7529256804394,0,pdisp,125,0,1,325,0,34,43,13773,9,1800000,1,13817,2874791,968749,877837,2874791
