Add,Alloc,B,Constraints,CyclesLS,DeactivateImprovedTimes,Factible,GapLS,GapRepair,ID,ImproveAbsLS,ImproveRelLS,InterchangeImprovedTimes,Loc,P,Remove,RepairAlgorithm,S,SimpleImprovedTimes,TimeAlloc,TimeCons,TimeLS,TimeLoc,TimeOptim,TimeRepair,TimeTotal,ValueCons,ValueLS,ValueOptim,ValueRepair
34,opp,1250,96,4,0,false,11.308741340873741,55.632740478629295,10,1127045,99.90249480341623,0,relax,62,0,1,155,0,3777,12777,3757,9000,1800000,16622,33156,1336167,1128145,1000566,2255190
33,opp,1250,90,4,0,false,10.274405007443011,36.59643201817892,10,462951,41.51505640547376,0,pdisp,62,0,1,155,0,2963,2996,2823,33,1800000,6659,12478,2498216,1115140,1000566,1578091
34,opp,1250,95,4,0,false,13.248024800404924,54.48231331032041,11,1004067,90.58959606412665,0,relax,62,0,1,155,0,3210,11210,2720,8000,1800000,13356,27286,1277268,1108369,961532,2112436
27,opp,1250,73,3,0,false,5.177164383696731,39.31794759491866,11,570511,56.26174768004891,0,pdisp,62,0,1,155,0,3314,3314,1302,0,1800000,6325,10941,2318105,1014030,961532,1584541
31,opp,1250,83,3,0,false,11.761353534030183,46.642458688559095,12,698576,65.37239965937059,0,relax,62,0,1,155,0,3389,11389,2518,8000,1800000,12120,26027,1218741,1068610,942927,1767186
33,opp,1250,89,3,0,false,10.063294399075195,43.86985131204707,12,631460,60.2288746835757,0,pdisp,62,0,1,155,0,3266,3266,1670,0,1800000,9672,14608,2340413,1048434,942927,1679894
36,opp,1250,102,4,0,false,9.379054033500523,59.47865042318297,13,1381914,123.637531604686,0,relax,62,1,1,155,0,2833,10833,5995,8000,1800000,11058,27886,1558321,1117714,1012883,2499628
31,opp,1250,86,3,0,false,6.727363808983567,41.73649890822409,13,652514,60.087592477655264,0,pdisp,62,0,1,155,0,3481,3481,2863,0,1800000,6674,13018,2676121,1085938,1012883,1738452
30,opp,1250,86,4,0,false,13.205418300407013,44.85171514724795,14,654044,57.38400918784278,0,relax,62,1,1,155,0,2917,11917,3195,9000,1800000,6709,21821,1444117,1139767,989256,1793811
26,opp,1250,73,3,0,false,8.070168265187494,40.16823555881349,14,577297,53.64720160505678,0,pdisp,62,0,1,155,0,3229,3229,1904,0,1800000,5275,10408,2561907,1076099,989256,1653396
34,opp,1250,97,6,0,false,9.5764132328209,42.41897992254925,15,606732,57.037139400366065,0,relax,62,0,1,155,0,3350,12350,2876,9000,1800000,7697,22923,1205092,1063749,961880,1670481
30,opp,1250,81,3,0,false,10.293643110680861,39.70013058243024,15,522907,48.76708317245727,0,pdisp,62,1,1,155,0,3342,3342,2346,0,1800000,4548,10236,2297217,1072254,961880,1595161
36,opp,1250,100,5,0,false,13.671696905927755,44.66149136698768,16,642397,56.00041494897261,0,relax,62,1,1,155,0,3413,11413,2373,8000,1800000,9705,23491,1228677,1147129,990297,1789526
32,opp,1250,84,4,0,false,8.484627256009091,43.204051376315164,16,661495,61.13010692073819,0,pdisp,62,1,1,155,0,3254,3254,2828,0,1800000,9638,15720,2359466,1082110,990297,1743605
37,opp,1250,106,4,0,false,12.177921974592676,52.72583212580215,17,970225,85.7718114872212,0,relax,62,2,1,155,0,3309,10309,3270,7000,1800000,14334,27913,1329962,1131170,993417,2101395
32,opp,1250,90,4,0,false,4.990904761085002,37.8135716083186,17,551880,52.78107731239994,0,pdisp,62,0,1,155,0,3066,3066,2193,0,1800000,4441,9700,2461972,1045602,993417,1597482
31,opp,1250,86,5,0,false,13.257005441677682,39.13568613535797,18,480922,42.51864360326589,0,relax,62,1,1,155,0,3025,10025,2571,7000,1800000,6798,19394,1260007,1131085,981137,1612007
30,opp,1250,80,3,0,false,5.943880974749316,38.70414542019594,18,557518,53.446133788369735,0,pdisp,62,0,1,155,0,3018,3018,1500,0,1800000,6963,11481,2342167,1043140,981137,1600658
35,opp,1250,96,4,0,false,5.402269812274085,42.31488909877123,19,658558,63.98985580473395,0,relax,62,0,1,155,0,3361,14361,1946,11000,1800000,15365,31672,1093428,1029160,973562,1687718
33,opp,1250,79,3,0,false,6.753633599118835,35.53265442207232,19,466088,44.6412374589948,0,pdisp,62,0,1,155,0,3545,3545,1981,0,1800000,5230,10756,2161929,1044075,973562,1510163
37,opp,1250,98,4,0,false,13.522705014735825,54.41813227049545,1,984810,89.71863000095658,0,relax,62,1,1,155,0,3318,11318,2418,8000,1800000,11088,24824,1235295,1097665,949231,2082475
33,opp,1250,87,3,0,false,10.182316751226772,28.003856051854946,1,261605,24.753463620862913,0,pdisp,62,0,1,155,0,3132,3132,1508,0,1800000,3990,8630,2320598,1056842,949231,1318447
30,opp,1250,85,4,0,false,12.859133286441981,48.66332178195609,20,778380,69.74387462983455,0,relax,62,0,1,155,0,3271,10271,3141,7000,1800000,8614,22026,1363100,1116055,972540,1894435
33,opp,1250,91,4,0,false,9.199042451086203,48.23051458082814,20,807529,75.39474617858063,0,pdisp,62,0,1,155,0,3447,3447,2066,0,1800000,13502,19015,2465609,1071068,972540,1878597
31,opp,1250,84,4,0,false,14.10301474281377,40.96660841256674,21,519142,45.50576029494393,0,relax,62,0,1,155,0,3393,10393,2879,7000,105000,8254,21526,1300401,1140827,979936,1659969
