Alloc,B,Gap%,ID,Loc,P,S,TimeOptim,TotalTimeGRASP,ValueGRASP,ValueOptim,alpha_a,alpha_l,iters
queue,625,2.020507697122831,10,pdisp,32,78,1800000,2107,482453,472705,0.9,0.3,10
queue,625,1.6511283889639072,10,pdisp,32,78,1800000,5924,480641,472705,0.9,0.3,30
queue,625,1.3487962468278325,10,pdisp,32,78,1800000,9259,479168,472705,0.9,0.3,50
queue,625,-0.1707992600111563,10,pdisp,32,78,1800000,13366,471899,472705,0.9,0.3,70
queue,625,1.2075664130178132,10,pdisp,32,78,1800000,16870,478483,472705,0.9,0.3,90
queue,625,2.239552958013291,10,pdisp,32,78,1800000,2506,483534,472705,0.1,0.5,10
queue,625,0.9865630531089353,10,pdisp,32,78,1800000,5968,477415,472705,0.1,0.5,30
queue,625,2.011164846281255,10,pdisp,32,78,1800000,10190,482407,472705,0.1,0.5,50
queue,625,-0.2432362508959729,10,pdisp,32,78,1800000,14627,471558,472705,0.1,0.5,70
queue,625,-0.22602032486711554,10,pdisp,32,78,1800000,16523,471639,472705,0.1,0.5,90
queue,625,5.016567169877284,10,pdisp,32,78,1800000,2257,497671,472705,0.3,0.5,10
queue,625,2.2298473999247115,10,pdisp,32,78,1800000,6144,483486,472705,0.3,0.5,30
queue,625,1.9227258014988369,10,pdisp,32,78,1800000,10059,481972,472705,0.3,0.5,50
queue,625,1.0207713890866499,10,pdisp,32,78,1800000,14296,477580,472705,0.3,0.5,70
queue,625,-0.12348503141137446,10,pdisp,32,78,1800000,16206,472122,472705,0.3,0.5,90
queue,625,2.531032207513717,10,pdisp,32,78,1800000,1768,484980,472705,0.5,0.5,10
queue,625,0.6959820847110776,10,pdisp,32,78,1800000,6592,476018,472705,0.5,0.5,30
queue,625,0.09088315174315964,10,pdisp,32,78,1800000,9587,473135,472705,0.5,0.5,50
queue,625,1.1953831747571142,10,pdisp,32,78,1800000,14566,478424,472705,0.5,0.5,70
queue,625,1.3856350410036966,10,pdisp,32,78,1800000,20239,479347,472705,0.5,0.5,90
queue,625,3.6723140815852484,10,pdisp,32,78,1800000,2078,490726,472705,0.7,0.5,10
queue,625,1.0824938582650767,10,pdisp,32,78,1800000,5062,477878,472705,0.7,0.5,30
queue,625,0.0035961939575446245,10,pdisp,32,78,1800000,10085,472722,472705,0.7,0.5,50
queue,625,-0.36753621219005606,10,pdisp,32,78,1800000,14367,470974,472705,0.7,0.5,70
queue,625,1.1056716667712685,10,pdisp,32,78,1800000,17391,477990,472705,0.7,0.5,90
queue,625,1.4096991640665357,10,pdisp,32,78,1800000,2491,479464,472705,0.9,0.5,10
queue,625,0.6774119669110346,10,pdisp,32,78,1800000,5301,475929,472705,0.9,0.5,30
queue,625,0.2912973595508017,10,pdisp,32,78,1800000,9588,474086,472705,0.9,0.5,50
queue,625,1.2614257306619026,10,pdisp,32,78,1800000,13806,478744,472705,0.9,0.5,70
queue,625,0.6057789758319165,10,pdisp,32,78,1800000,17286,475586,472705,0.9,0.5,90
queue,625,2.4550043128175325,10,pdisp,32,78,1800000,2651,484602,472705,0.1,0.7,10
queue,625,1.0605477089490334,10,pdisp,32,78,1800000,6219,477772,472705,0.1,0.7,30
queue,625,-0.5128717629222734,10,pdisp,32,78,1800000,8778,470293,472705,0.1,0.7,50
queue,625,0.7191328400496522,10,pdisp,32,78,1800000,16871,476129,472705,0.1,0.7,70
queue,625,1.5136362689334715,10,pdisp,32,78,1800000,16694,479970,472705,0.1,0.7,90
queue,625,2.999852254352342,10,pdisp,32,78,1800000,1749,487324,472705,0.3,0.7,10
queue,625,1.9011509423781714,10,pdisp,32,78,1800000,5453,481866,472705,0.3,0.7,30
queue,625,1.7053228697500145,10,pdisp,32,78,1800000,10356,480906,472705,0.3,0.7,50
queue,625,-0.10567421845550928,10,pdisp,32,78,1800000,13971,472206,472705,0.3,0.7,70
queue,625,1.0390061716506027,10,pdisp,32,78,1800000,16065,477668,472705,0.3,0.7,90
queue,625,1.9031867119341905,10,pdisp,32,78,1800000,2148,481876,472705,0.5,0.7,10
queue,625,0.11136186901984368,10,pdisp,32,78,1800000,6109,473232,472705,0.5,0.7,30
queue,625,1.0870474994768786,10,pdisp,32,78,1800000,9583,477900,472705,0.5,0.7,50
queue,625,-0.06053947872546317,10,pdisp,32,78,1800000,13840,472419,472705,0.5,0.7,70
queue,625,-0.6067842351028085,10,pdisp,32,78,1800000,17885,469854,472705,0.5,0.7,90
queue,625,0.35855364392524125,10,pdisp,32,78,1800000,1899,474406,472705,0.7,0.7,10
queue,625,0.5415766318309867,10,pdisp,32,78,1800000,6738,475279,472705,0.7,0.7,30
queue,625,1.5288181916657595,10,pdisp,32,78,1800000,10056,480044,472705,0.7,0.7,50
queue,625,0.2367952860432232,10,pdisp,32,78,1800000,15200,473827,472705,0.7,0.7,70
queue,625,0.04144630694373763,10,pdisp,32,78,1800000,16356,472901,472705,0.7,0.7,90
queue,625,2.171168635501952,10,pdisp,32,78,1800000,1980,483196,472705,0.9,0.7,10
queue,625,1.170801057902382,10,pdisp,32,78,1800000,6760,478305,472705,0.9,0.7,30
queue,625,0.4156501881275254,10,pdisp,32,78,1800000,10554,474678,472705,0.9,0.7,50
queue,625,0.9211905260951614,10,pdisp,32,78,1800000,14024,477100,472705,0.9,0.7,70
queue,625,-0.48103698224222224,10,pdisp,32,78,1800000,17896,470442,472705,0.9,0.7,90
queue,625,3.230396020348625,10,pdisp,32,78,1800000,1765,488485,472705,0.1,0.9,10
queue,625,3.9270202651480512,10,pdisp,32,78,1800000,6956,492027,472705,0.1,0.9,30
queue,625,0.14470098650161134,10,pdisp,32,78,1800000,10203,473390,472705,0.1,0.9,50
queue,625,1.3358240886653272,10,pdisp,32,78,1800000,14389,479105,472705,0.1,0.9,70
queue,625,0.5210646048558365,10,pdisp,32,78,1800000,17467,475181,472705,0.1,0.9,90
queue,625,2.6468571146126996,10,pdisp,32,78,1800000,3237,485557,472705,0.3,0.9,10
queue,625,0.6703159310352036,10,pdisp,32,78,1800000,5733,475895,472705,0.3,0.9,30
queue,625,1.1408315208298436,10,pdisp,32,78,1800000,10822,478160,472705,0.3,0.9,50
queue,625,0.6890973455045857,10,pdisp,32,78,1800000,12674,475985,472705,0.3,0.9,70
queue,625,0.8039266708076642,10,pdisp,32,78,1800000,18289,476536,472705,0.3,0.9,90
queue,625,3.590192287296967,10,pdisp,32,78,1800000,3396,490308,472705,0.5,0.9,10
queue,625,0.6199884790204613,10,pdisp,32,78,1800000,6085,475654,472705,0.5,0.9,30
queue,625,0.9647817979929196,10,pdisp,32,78,1800000,9784,477310,472705,0.5,0.9,50
queue,625,1.4916757491200583,10,pdisp,32,78,1800000,15433,479863,472705,0.5,0.9,70
queue,625,1.502554613724072,10,pdisp,32,78,1800000,17277,479916,472705,0.5,0.9,90
queue,625,2.1906011272688097,10,pdisp,32,78,1800000,1717,483292,472705,0.7,0.9,10
queue,625,-0.2972603669818108,10,pdisp,32,78,1800000,5420,471304,472705,0.7,0.9,30
queue,625,0.9813779090471098,10,pdisp,32,78,1800000,9471,477390,472705,0.7,0.9,50
queue,625,0.4894427720354533,10,pdisp,32,78,1800000,13912,475030,472705,0.7,0.9,70
queue,625,-1.7024819704297922,10,pdisp,32,78,1800000,21000,464792,472705,0.7,0.9,90
queue,625,3.471083493464411,10,pdisp,32,78,1800000,2815,489703,472705,0.9,0.9,10
queue,625,1.4047638912064064,10,pdisp,32,78,1800000,7527,479440,472705,0.9,0.9,30
queue,625,1.1459999790875863,10,pdisp,32,78,1800000,11665,478185,472705,0.9,0.9,50
queue,625,-0.9055144162932738,10,pdisp,32,78,1800000,15337,468463,472705,0.9,0.9,70
queue,625,-0.814483691131751,10,pdisp,32,78,1800000,25507,468886,472705,0.9,0.9,90
queue,625,5.7266584086125505,11,pdisp,32,78,1800000,3571,496485,468053,0.1,0.1,10
queue,625,4.580435903865476,11,pdisp,32,78,1800000,7080,490521,468053,0.1,0.1,30
queue,625,3.7607203146750368,11,pdisp,32,78,1800000,14335,486343,468053,0.1,0.1,50
queue,625,3.9014074385849695,11,pdisp,32,78,1800000,21208,487055,468053,0.1,0.1,70
queue,625,2.1863473454332705,11,pdisp,32,78,1800000,18748,478515,468053,0.1,0.1,90
queue,625,4.277767552201562,11,pdisp,32,78,1800000,2537,488970,468053,0.3,0.1,10
queue,625,2.277633716244709,11,pdisp,32,78,1800000,6434,478962,468053,0.3,0.1,30
queue,625,3.2290544605734106,11,pdisp,32,78,1800000,11553,483671,468053,0.3,0.1,50
queue,625,4.097129591495941,11,pdisp,32,78,1800000,15990,488049,468053,0.3,0.1,70
queue,625,1.7407551249619457,11,pdisp,32,78,1800000,19882,476345,468053,0.3,0.1,90
queue,625,7.4525847068872775,11,pdisp,32,78,1800000,2550,505744,468053,0.5,0.1,10
queue,625,3.197632333293343,11,pdisp,32,78,1800000,7549,483514,468053,0.5,0.1,30
queue,625,3.9493287475015237,11,pdisp,32,78,1800000,11786,487298,468053,0.5,0.1,50
queue,625,2.9581958902888283,11,pdisp,32,78,1800000,16443,482321,468053,0.5,0.1,70
queue,625,3.068929240047047,11,pdisp,32,78,1800000,22070,482872,468053,0.5,0.1,90
queue,625,4.72882339171764,11,pdisp,32,78,1800000,2569,491285,468053,0.7,0.1,10
queue,625,4.225078319872477,11,pdisp,32,78,1800000,7031,488701,468053,0.7,0.1,30
queue,625,3.510938311715084,11,pdisp,32,78,1800000,10476,485084,468053,0.7,0.1,50
queue,625,1.5849753254371879,11,pdisp,32,78,1800000,17462,475591,468053,0.7,0.1,70
queue,625,2.914113610812652,11,pdisp,32,78,1800000,21812,482102,468053,0.7,0.1,90
queue,625,6.325888952709935,11,pdisp,32,78,1800000,2315,499661,468053,0.9,0.1,10
queue,625,5.014966566213108,11,pdisp,32,78,1800000,7538,492765,468053,0.9,0.1,30
queue,625,1.967342903700109,11,pdisp,32,78,1800000,12764,477446,468053,0.9,0.1,50
queue,625,4.311818196686456,11,pdisp,32,78,1800000,17876,489144,468053,0.9,0.1,70
queue,625,3.346556284963209,11,pdisp,32,78,1800000,19976,484259,468053,0.9,0.1,90
queue,625,6.119399392653269,11,pdisp,32,78,1800000,2231,498562,468053,0.1,0.3,10
queue,625,2.672461296929751,11,pdisp,32,78,1800000,7236,480905,468053,0.1,0.3,30
queue,625,1.9459842209568867,11,pdisp,32,78,1800000,12803,477342,468053,0.1,0.3,50
queue,625,1.629652359044742,11,pdisp,32,78,1800000,16541,475807,468053,0.1,0.3,70
queue,625,1.5593090582522007,11,pdisp,32,78,1800000,22995,475467,468053,0.1,0.3,90
queue,625,5.262018014371018,11,pdisp,32,78,1800000,2365,494050,468053,0.3,0.3,10
queue,625,4.409334964453693,11,pdisp,32,78,1800000,6949,489643,468053,0.3,0.3,30
queue,625,1.5189196923025117,11,pdisp,32,78,1800000,11844,475272,468053,0.3,0.3,50
queue,625,2.7274786616982905,11,pdisp,32,78,1800000,16186,481177,468053,0.3,0.3,70
queue,625,4.493403037092358,11,pdisp,32,78,1800000,22506,490074,468053,0.3,0.3,90
queue,625,7.025900683917897,11,pdisp,32,78,1800000,2801,503423,468053,0.5,0.3,10
queue,625,5.013424466826444,11,pdisp,32,78,1800000,5773,492757,468053,0.5,0.3,30
queue,625,2.6370311817444314,11,pdisp,32,78,1800000,13199,480730,468053,0.5,0.3,50
queue,625,4.654104705642692,11,pdisp,32,78,1800000,17771,490900,468053,0.5,0.3,70
queue,625,2.43916165542829,11,pdisp,32,78,1800000,23417,479755,468053,0.5,0.3,90
queue,625,4.976399053931968,11,pdisp,32,78,1800000,2340,492565,468053,0.7,0.3,10
queue,625,2.5196240349390053,11,pdisp,32,78,1800000,8306,480151,468053,0.7,0.3,30
queue,625,4.684976754320768,11,pdisp,32,78,1800000,12245,491059,468053,0.7,0.3,50
queue,625,5.694557499657471,11,pdisp,32,78,1800000,17471,496316,468053,0.7,0.3,70
queue,625,4.640118330657583,11,pdisp,32,78,1800000,20049,490828,468053,0.7,0.3,90
queue,625,6.232245243027313,11,pdisp,32,78,1800000,2010,499162,468053,0.9,0.3,10
queue,625,3.4311085802472996,11,pdisp,32,78,1800000,6926,484683,468053,0.9,0.3,30
queue,625,4.729986912033802,11,pdisp,32,78,1800000,12901,491291,468053,0.9,0.3,50
queue,625,3.3944342506382896,11,pdisp,32,78,1800000,16436,484499,468053,0.9,0.3,70
queue,625,2.0742017754363795,11,pdisp,32,78,1800000,23750,477967,468053,0.9,0.3,90
queue,625,7.521521533388265,11,pdisp,32,78,1800000,3070,506121,468053,0.1,0.5,10
queue,625,2.5192179927480796,11,pdisp,32,78,1800000,7721,480149,468053,0.1,0.5,30
queue,625,1.234638238968233,11,pdisp,32,78,1800000,12651,473904,468053,0.1,0.5,50
queue,625,1.4361734611148647,11,pdisp,32,78,1800000,17952,474873,468053,0.1,0.5,70
queue,625,3.3521444928317323,11,pdisp,32,78,1800000,22326,484287,468053,0.1,0.5,90
queue,625,5.803687327804285,11,pdisp,32,78,1800000,3230,496891,468053,0.3,0.5,10
queue,625,4.830136964018483,11,pdisp,32,78,1800000,5906,491808,468053,0.3,0.5,30
queue,625,4.087893082405403,11,pdisp,32,78,1800000,12009,488002,468053,0.3,0.5,50
queue,625,0.8656330749354013,11,pdisp,32,78,1800000,16771,472140,468053,0.3,0.5,70
queue,625,3.8113518523465895,11,pdisp,32,78,1800000,24261,486599,468053,0.3,0.5,90
queue,625,4.839037600588791,11,pdisp,32,78,1800000,2538,491854,468053,0.5,0.5,10
queue,625,4.76274773124975,11,pdisp,32,78,1800000,6194,491460,468053,0.5,0.5,30
queue,625,2.7422337662337704,11,pdisp,32,78,1800000,14256,481250,468053,0.5,0.5,50
queue,625,3.422141887346841,11,pdisp,32,78,1800000,16933,484638,468053,0.5,0.5,70
queue,625,3.188622228105631,11,pdisp,32,78,1800000,24498,483469,468053,0.5,0.5,90
queue,625,5.6825852941946975,11,pdisp,32,78,1800000,3486,496253,468053,0.7,0.5,10
queue,625,4.202927619998853,11,pdisp,32,78,1800000,6913,488588,468053,0.7,0.5,30
queue,625,2.34675078917006,11,pdisp,32,78,1800000,12157,479301,468053,0.7,0.5,50
queue,625,4.155062824566292,11,pdisp,32,78,1800000,15941,488344,468053,0.7,0.5,70
queue,625,2.739404367088083,11,pdisp,32,78,1800000,22210,481236,468053,0.7,0.5,90
queue,625,7.09842482176033,11,pdisp,32,78,1800000,3634,503816,468053,0.9,0.5,10
queue,625,4.10773955497098,11,pdisp,32,78,1800000,13146,488103,468053,0.9,0.5,30
queue,625,3.7747679959869607,11,pdisp,32,78,1800000,11482,486414,468053,0.9,0.5,50
queue,625,2.9789148135250354,11,pdisp,32,78,1800000,16654,482424,468053,0.9,0.5,70
queue,625,-0.2061701171080621,11,pdisp,32,78,1800000,21792,467090,468053,0.9,0.5,90
queue,625,3.0528674874480077,11,pdisp,32,78,1800000,1993,482792,468053,0.1,0.7,10
queue,625,3.14294523850418,11,pdisp,32,78,1800000,6297,483241,468053,0.1,0.7,30
queue,625,3.4428623886521126,11,pdisp,32,78,1800000,13123,484742,468053,0.1,0.7,50
queue,625,2.1397194571460276,11,pdisp,32,78,1800000,16120,478287,468053,0.1,0.7,70
queue,625,2.7642570306154024,11,pdisp,32,78,1800000,21433,481359,468053,0.1,0.7,90
queue,625,4.987201114041017,11,pdisp,32,78,1800000,2881,492621,468053,0.3,0.7,10
queue,625,3.014699483218053,11,pdisp,32,78,1800000,7211,482602,468053,0.3,0.7,30
queue,625,4.546576200119512,11,pdisp,32,78,1800000,12159,490347,468053,0.3,0.7,50
queue,625,2.692897801690619,11,pdisp,32,78,1800000,16468,481006,468053,0.3,0.7,70
queue,625,2.0789137848072126,11,pdisp,32,78,1800000,22515,477990,468053,0.3,0.7,90
queue,625,6.642212887500653,11,pdisp,32,78,1800000,3315,501354,468053,0.5,0.7,10
queue,625,3.711422070628312,11,pdisp,32,78,1800000,7064,486094,468053,0.5,0.7,30
queue,625,2.160789314157907,11,pdisp,32,78,1800000,11458,478390,468053,0.5,0.7,50
queue,625,2.9871596903402353,11,pdisp,32,78,1800000,17080,482465,468053,0.5,0.7,70
queue,625,2.8349065514657212,11,pdisp,32,78,1800000,24237,481709,468053,0.5,0.7,90
queue,625,4.589772284836591,11,pdisp,32,78,1800000,2987,490569,468053,0.7,0.7,10
queue,625,2.0729724810183203,11,pdisp,32,78,1800000,8901,477961,468053,0.7,0.7,30
queue,625,4.137592036947901,11,pdisp,32,78,1800000,13924,488255,468053,0.7,0.7,50
queue,625,3.0343898902009503,11,pdisp,32,78,1800000,17105,482700,468053,0.7,0.7,70
queue,625,3.25865664639049,11,pdisp,32,78,1800000,23002,483819,468053,0.7,0.7,90
queue,625,3.133524008990174,11,pdisp,32,78,1800000,3606,483194,468053,0.9,0.7,10
queue,625,3.8680512481361173,11,pdisp,32,78,1800000,7507,486886,468053,0.9,0.7,30
queue,625,2.3870748427003985,11,pdisp,32,78,1800000,11271,479499,468053,0.9,0.7,50
queue,625,3.6241851194471764,11,pdisp,32,78,1800000,19477,485654,468053,0.9,0.7,70
queue,625,1.5541327859128984,11,pdisp,32,78,1800000,22372,475442,468053,0.9,0.7,90
queue,625,5.66547686949651,11,pdisp,32,78,1800000,3264,496163,468053,0.1,0.9,10
queue,625,2.472500567804148,11,pdisp,32,78,1800000,8360,479919,468053,0.1,0.9,30
queue,625,2.7436484040751608,11,pdisp,32,78,1800000,13309,481257,468053,0.1,0.9,50
queue,625,4.207829099921612,11,pdisp,32,78,1800000,17601,488613,468053,0.1,0.9,70
queue,625,2.992990586411437,11,pdisp,32,78,1800000,22610,482494,468053,0.1,0.9,90
queue,625,6.435807839311702,11,pdisp,32,78,1800000,2388,500248,468053,0.3,0.9,10
queue,625,2.1695827837962645,11,pdisp,32,78,1800000,8369,478433,468053,0.3,0.9,30
queue,625,3.9901129219187537,11,pdisp,32,78,1800000,11785,487505,468053,0.3,0.9,50
queue,625,3.764677822942941,11,pdisp,32,78,1800000,17966,486363,468053,0.3,0.9,70
queue,625,0.9396964611115943,11,pdisp,32,78,1800000,22392,472493,468053,0.3,0.9,90
queue,625,4.3466265567458695,11,pdisp,32,78,1800000,2967,489322,468053,0.5,0.9,10
queue,625,3.390246822353127,11,pdisp,32,78,1800000,8100,484478,468053,0.5,0.9,30
queue,625,2.352251485412915,11,pdisp,32,78,1800000,13651,479328,468053,0.5,0.9,50
queue,625,3.110263766927912,11,pdisp,32,78,1800000,17708,483078,468053,0.5,0.9,70
queue,625,3.0112829864168966,11,pdisp,32,78,1800000,23116,482585,468053,0.5,0.9,90
queue,625,4.957103550506126,11,pdisp,32,78,1800000,2130,492465,468053,0.7,0.9,10
queue,625,3.809177373876871,11,pdisp,32,78,1800000,8011,486588,468053,0.7,0.9,30
queue,625,3.4257287643194356,11,pdisp,32,78,1800000,11874,484656,468053,0.7,0.9,50
queue,625,0.8530333841721749,11,pdisp,32,78,1800000,17251,472080,468053,0.7,0.9,70
queue,625,2.017827386684312,11,pdisp,32,78,1800000,23388,477692,468053,0.7,0.9,90
queue,625,6.276932318782535,11,pdisp,32,78,1800000,3337,499400,468053,0.9,0.9,10
queue,625,4.246043436277636,11,pdisp,32,78,1800000,8438,488808,468053,0.9,0.9,30
queue,625,3.4077917146477454,11,pdisp,32,78,1800000,12217,484566,468053,0.9,0.9,50
queue,625,2.6744850961188615,11,pdisp,32,78,1800000,18425,480915,468053,0.9,0.9,70
queue,625,1.2029500667015691,11,pdisp,32,78,1800000,21849,473752,468053,0.9,0.9,90
queue,625,4.442721096876257,12,pdisp,32,78,1800000,1860,483555,462072,0.1,0.1,10
queue,625,2.6694330640659736,12,pdisp,32,78,1800000,7094,474745,462072,0.1,0.1,30
queue,625,3.0433760827234257,12,pdisp,32,78,1800000,8508,476576,462072,0.1,0.1,50
queue,625,2.0504721830649997,12,pdisp,32,78,1800000,12344,471745,462072,0.1,0.1,70
queue,625,1.7603837126237365,12,pdisp,32,78,1800000,15943,470352,462072,0.1,0.1,90
queue,625,3.6201473422495134,12,pdisp,32,78,1800000,2431,479428,462072,0.3,0.1,10
queue,625,1.2369111206581462,12,pdisp,32,78,1800000,5005,467859,462072,0.3,0.1,30
queue,625,2.446068682467095,12,pdisp,32,78,1800000,9188,473658,462072,0.3,0.1,50
queue,625,1.5640777650432258,12,pdisp,32,78,1800000,11839,469414,462072,0.3,0.1,70
queue,625,2.446068682467095,12,pdisp,32,78,1800000,19608,473658,462072,0.3,0.1,90
queue,625,4.27722960977297,12,pdisp,32,78,1800000,2492,482719,462072,0.5,0.1,10
queue,625,3.502803621213546,12,pdisp,32,78,1800000,4092,478845,462072,0.5,0.1,30
queue,625,2.859929868229638,12,pdisp,32,78,1800000,8343,475676,462072,0.5,0.1,50
queue,625,2.157286240630163,12,pdisp,32,78,1800000,11154,472260,462072,0.5,0.1,70
queue,625,1.8713738415405912,12,pdisp,32,78,1800000,15817,470884,462072,0.5,0.1,90
queue,625,4.465441313292118,12,pdisp,32,78,1800000,1755,483670,462072,0.7,0.1,10
queue,625,1.396031701997802,12,pdisp,32,78,1800000,5510,468614,462072,0.7,0.1,30
queue,625,2.4124858763028167,12,pdisp,32,78,1800000,9737,473495,462072,0.7,0.1,50
queue,625,2.3384396875317015,12,pdisp,32,78,1800000,12204,473136,462072,0.7,0.1,70
queue,625,1.8715822334540277,12,pdisp,32,78,1800000,14801,470885,462072,0.7,0.1,90
queue,625,4.130262936766959,12,pdisp,32,78,1800000,2303,481979,462072,0.9,0.1,10
queue,625,4.190693016341029,12,pdisp,32,78,1800000,5301,482283,462072,0.9,0.1,30
queue,625,1.370143716741623,12,pdisp,32,78,1800000,9805,468491,462072,0.9,0.1,50
queue,625,1.2369111206581462,12,pdisp,32,78,1800000,12623,467859,462072,0.9,0.1,70
queue,625,3.1656949817468583,12,pdisp,32,78,1800000,16016,477178,462072,0.9,0.1,90
queue,625,5.749410005731659,12,pdisp,32,78,1800000,2899,490259,462072,0.1,0.3,10
queue,625,2.827244509122717,12,pdisp,32,78,1800000,5426,475516,462072,0.1,0.3,30
queue,625,2.672508214676894,12,pdisp,32,78,1800000,10910,474760,462072,0.1,0.3,50
queue,625,3.5245629529411016,12,pdisp,32,78,1800000,14430,478953,462072,0.1,0.3,70
queue,625,3.26462423534436,12,pdisp,32,78,1800000,17112,477666,462072,0.1,0.3,90
queue,625,5.35965918400787,12,pdisp,32,78,1800000,2183,488240,462072,0.3,0.3,10
queue,625,2.5269433035686073,12,pdisp,32,78,1800000,5760,474051,462072,0.3,0.3,30
queue,625,4.111760872903547,12,pdisp,32,78,1800000,8812,481886,462072,0.3,0.3,50
queue,625,2.4485401228703574,12,pdisp,32,78,1800000,13869,473670,462072,0.3,0.3,70
queue,625,2.215676066889294,12,pdisp,32,78,1800000,19089,472542,462072,0.3,0.3,90
queue,625,5.334065411753142,12,pdisp,32,78,1800000,2075,488108,462072,0.5,0.3,10
queue,625,4.87139051414972,12,pdisp,32,78,1800000,5837,485734,462072,0.5,0.3,30
queue,625,2.1002786105490667,12,pdisp,32,78,1800000,8174,471985,462072,0.5,0.3,50
queue,625,1.4998678342727056,12,pdisp,32,78,1800000,12809,469108,462072,0.5,0.3,70
queue,625,3.2091027918356385,12,pdisp,32,78,1800000,17945,477392,462072,0.5,0.3,90
