instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_1_first_instance_set_large_3000_600_80,1,relaxed,3000,600,80,499.2389998435974,16.680999994277954,0.0730001926422119,285.3489999771118,801.3849999904633,2694280.845003509,2692719.0,2720699.0,1613704.0,238,0.0793333333333333,20,11,0,5,1106995.0,4,4,3,success,,1,1513330,1263646.217,0.164989647,7200,1.1530543623666782,0.2770219847063413,False,False
inst_2_first_instance_set_large_3000_600_40,2,multi_p_median,3000,600,40,492.6089999675751,15.265000104904177,0.0179998874664306,16.10099983215332,524.0230000019073,1877394.4702526408,1876831.0,1878119.0,1845453.0,112,0.0373333333333333,0,1,0,2,32666.0,1,1,1,success,,2,1853521,1785776.653,0.036549004,7200,0.051709908316289355,0.03341758718804354,False,True
inst_2_first_instance_set_large_3000_600_40,2,multi_p_median_benders,3000,600,40,287.3489999771118,12.749000072479248,0.0199999809265136,30.54699993133545,330.7130000591278,1857119.945671224,1858378.0,1858378.0,1822245.0,106,0.0353333333333333,0,0,0,3,36133.0,2,1,0,success,,2,1853521,1785776.653,0.036549004,7200,0.040655334404800327,0.02042156108309255,False,True
inst_2_first_instance_set_large_3000_600_40,2,multi_pdp,3000,600,40,480.79699993133545,14.655999898910522,0.0140001773834228,107.62800002098083,603.1339998245239,2372537.7385619674,2371331.0,2372947.0,2035330.0,107,0.0356666666666666,0,1,0,4,337617.0,3,3,2,success,,2,1853521,1785776.653,0.036549004,7200,0.328803910619835,0.13974499363107087,False,False
inst_2_first_instance_set_large_3000_600_40,2,pdisp,3000,600,40,0.0139999389648437,12.555999994277954,0.0180001258850097,163.76699995994568,176.3989999294281,2979849.139725916,2977090.0,2978797.0,2120397.0,110,0.0366666666666666,0,2,0,5,858400.0,4,4,3,success,,2,1853521,1785776.653,0.036549004,7200,0.6680680615886628,0.18738084991639772,False,False
inst_2_first_instance_set_large_3000_600_40,2,relaxed,3000,600,40,498.5200002193451,14.865999937057495,0.0120000839233398,67.76099991798401,581.2269999980927,2943657.252416023,2947316.0,2947672.0,2375495.0,109,0.0363333333333333,0,1,0,6,572177.0,5,5,3,success,,2,1853521,1785776.653,0.036549004,7200,0.6506386703220047,0.3302307407868212,False,False
inst_2_first_instance_set_large_3000_600_60,2,multi_p_median,3000,600,60,492.97000002861023,14.734999895095823,0.0290000438690185,93.00099992752077,600.7810001373291,1662183.3806957055,1659906.0,1659558.0,1578177.0,165,0.055,2,2,0,5,81381.0,4,3,2,success,,2,1543856,1452255.467,0.059332303,7200,0.14274522472842588,0.08670756341521836,False,False
inst_2_first_instance_set_large_3000_600_60,2,multi_p_median_benders,3000,600,60,481.4170000553131,13.375999927520752,0.0360000133514404,45.694000005722046,540.5640001296997,1633412.283954065,1631188.0,1630746.0,1569165.0,165,0.055,3,1,0,3,61581.0,2,2,0,success,,2,1543856,1452255.467,0.059332303,7200,0.12290574010970486,0.08050204365317776,False,False
inst_2_first_instance_set_large_3000_600_60,2,multi_pdp,3000,600,60,480.8470001220703,14.601999998092651,0.0099999904632568,135.93099999427795,631.433000087738,1835397.5864812704,1834045.0,1836943.0,1676016.0,172,0.0573333333333333,1,2,0,5,160927.0,4,3,2,success,,2,1543856,1452255.467,0.059332303,7200,0.26488971241035797,0.1540779415774787,False,False
inst_2_first_instance_set_large_3000_600_60,2,pdisp,3000,600,60,0.0139999389648437,12.769999980926514,0.1280000209808349,216.077999830246,229.03600001335144,2320115.2056096136,2316147.0,2334285.0,1735433.0,171,0.057,2,2,0,5,598852.0,4,3,2,success,,2,1543856,1452255.467,0.059332303,7200,0.6073514977513251,0.19499154207694236,False,False
