instance_id,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message
inst_3_first_instance_set_small_1000_200_15,3,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.0789999961853,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.
inst_4_first_instance_set_small_1000_200_15,4,relaxed,1000,200,15,157.99399995803833,1.6460001468658447,0.011999845504760742,0.5989999771118164,160.2739999294281,1.0282729840197304e6,1.031741e6,1.031741e6,998414.0,38,0.038,0,0,0,3,33327.0,2,2,0,success,
inst_4_first_instance_set_small_1000_200_15,4,pdisp,1000,200,15,0.0,1.5220000743865967,0.017999887466430664,2.809999942779541,4.36899995803833,2.267529701042825e6,2.267625e6,2.274433e6,1.818617e6,41,0.041,0,2,0,5,455816.0,4,4,1,success,
inst_4_first_instance_set_small_1000_200_15,4,multi_pdp,1000,200,15,31.174999952316284,1.375999927520752,0.006000041961669922,1.7590000629425049,34.342000007629395,1.328440997751367e6,1.32769e6,1.32769e6,1.178128e6,40,0.04,0,0,0,5,149562.0,3,4,3,success,
inst_4_first_instance_set_small_1000_200_15,4,multi_p_median,1000,200,15,9.152999877929688,1.5820000171661377,0.015000104904174805,0.5349998474121094,11.302000045776367,1.0316750071732986e6,1.028931e6,1.028931e6,1.003227e6,39,0.039,0,0,0,3,25704.0,2,2,0,success,
inst_4_first_instance_set_small_1000_200_15,4,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.08500003814697,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.
inst_5_first_instance_set_small_1000_200_15,5,relaxed,1000,200,15,59.57800006866455,1.6559998989105225,0.006000041961669922,0.5759999752044678,61.837000131607056,1.0115573157915719e6,1.010834e6,1.01172e6,990477.0,36,0.036,0,1,0,3,21243.0,2,2,0,success,
inst_5_first_instance_set_small_1000_200_15,5,pdisp,1000,200,15,0.0,1.2999999523162842,0.00800013542175293,1.7349998950958252,3.061000108718872,1.9228928629494917e6,1.924891e6,1.929057e6,1.683449e6,43,0.043,0,2,0,3,245608.0,2,2,1,success,
inst_5_first_instance_set_small_1000_200_15,5,multi_pdp,1000,200,15,22.167999982833862,1.3310000896453857,0.004999876022338867,0.9620001316070557,24.49500012397766,1.285521871574865e6,1.286042e6,1.286042e6,1.220193e6,42,0.042,0,0,0,3,65849.0,2,2,1,success,
inst_5_first_instance_set_small_1000_200_15,5,multi_p_median,1000,200,15,8.008000135421753,1.6299998760223389,0.01399993896484375,0.30299997329711914,9.970999956130981,1.0206709692123812e6,1.022391e6,1.022391e6,1.000341e6,39,0.039,0,0,0,2,22050.0,1,1,0,success,
inst_5_first_instance_set_small_1000_200_15,5,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.0899999141693,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.
inst_6_first_instance_set_small_1000_200_15,6,relaxed,1000,200,15,182.53999996185303,1.684000015258789,0.015000104904174805,0.30699992179870605,184.5680000782013,1.043639055408406e6,1.043493e6,1.043493e6,1.030462e6,39,0.039,0,0,0,2,13031.0,1,1,0,success,
inst_6_first_instance_set_small_1000_200_15,6,pdisp,1000,200,15,0.0,1.5429999828338623,0.004999876022338867,2.6560001373291016,4.20799994468689,2.0596638583979555e6,2.061607e6,2.062992e6,1.571183e6,39,0.039,0,1,0,6,491809.0,5,4,2,success,
inst_6_first_instance_set_small_1000_200_15,6,multi_pdp,1000,200,15,15.410000085830688,1.3529999256134033,0.002000093460083008,1.062999963760376,17.85199999809265,1.2550180777499983e6,1.253608e6,1.253608e6,1.189787e6,40,0.04,0,0,0,3,63821.0,2,2,1,success,
inst_6_first_instance_set_small_1000_200_15,6,multi_p_median,1000,200,15,17.99399995803833,1.6400001049041748,0.004999876022338867,0.1940000057220459,19.848999977111816,1.0196806473901032e6,1.020574e6,1.020574e6,1.003468e6,36,0.036,0,0,0,2,17106.0,1,1,0,success,
inst_6_first_instance_set_small_1000_200_15,6,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.08000016212463,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.
inst_7_first_instance_set_small_1000_200_15,7,relaxed,1000,200,15,182.13199996948242,1.7130000591278076,0.002000093460083008,0.3229999542236328,184.18799996376038,1.2338145474462884e6,1.231398e6,1.231398e6,1.216165e6,37,0.037,0,0,0,2,15233.0,1,1,0,success,
inst_7_first_instance_set_small_1000_200_15,7,pdisp,1000,200,15,0.0,1.5959999561309814,0.003999948501586914,0.45399999618530273,2.072000026702881,1.8170655944561623e6,1.815017e6,1.820806e6,1.794241e6,40,0.04,0,3,0,2,26565.0,1,1,0,success,
inst_7_first_instance_set_small_1000_200_15,7,multi_pdp,1000,200,15,17.34599995613098,1.3670001029968262,0.010999917984008789,0.48399996757507324,19.23300004005432,1.1794891858816035e6,1.180861e6,1.180861e6,1.166218e6,39,0.039,0,0,0,2,14643.0,1,1,0,success,
inst_7_first_instance_set_small_1000_200_15,7,multi_p_median,1000,200,15,107.62700009346008,1.875999927520752,0.004000186920166016,0.2630000114440918,109.78700017929077,1.057787662523827e6,1.054037e6,1.054037e6,1.038684e6,36,0.036,0,0,0,2,15353.0,1,1,0,success,
inst_7_first_instance_set_small_1000_200_15,7,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.09500002861023,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.
inst_8_first_instance_set_small_1000_200_15,8,relaxed,1000,200,15,182.28200006484985,1.6400001049041748,0.0019998550415039062,0.8250000476837158,184.76500010490417,1.2741105373743852e6,1.275349e6,1.275349e6,1.247316e6,37,0.037,0,0,0,3,28033.0,2,2,0,success,
inst_8_first_instance_set_small_1000_200_15,8,pdisp,1000,200,15,0.0,1.2740001678466797,0.016000032424926758,1.43399977684021,2.745000123977661,1.8136008719406174e6,1.814044e6,1.814044e6,1.649506e6,38,0.038,0,0,0,5,164538.0,4,4,1,success,
inst_8_first_instance_set_small_1000_200_15,8,multi_pdp,1000,200,15,12.931999921798706,1.3320000171661377,0.01399993896484375,2.075000047683716,16.38100004196167,1.2474997497006613e6,1.248687e6,1.248687e6,1.107223e6,38,0.038,0,0,0,5,141464.0,4,4,3,success,
inst_8_first_instance_set_small_1000_200_15,8,multi_p_median,1000,200,15,180.9960000514984,1.936000108718872,0.004999876022338867,0.3450000286102295,183.30800008773804,1.072964667405682e6,1.070344e6,1.070344e6,1.042098e6,40,0.04,0,0,0,2,28246.0,1,1,0,success,
inst_8_first_instance_set_small_1000_200_15,8,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.0730001926422,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.
inst_9_first_instance_set_small_1000_200_15,9,relaxed,1000,200,15,182.24100017547607,1.8320000171661377,0.007999897003173828,0.3710000514984131,184.46600008010864,1.2700984062006392e6,1.269407e6,1.269407e6,1.242234e6,38,0.038,0,0,0,2,27173.0,1,1,0,success,
inst_9_first_instance_set_small_1000_200_15,9,pdisp,1000,200,15,0.0,1.5880000591278076,0.01399993896484375,3.2339999675750732,4.8409998416900635,2.0193529361430542e6,2.018781e6,2.018698e6,1.408068e6,42,0.042,0,1,0,5,610630.0,4,3,2,success,
inst_9_first_instance_set_small_1000_200_15,9,multi_pdp,1000,200,15,13.53600001335144,1.3179998397827148,0.003000020980834961,1.4119999408721924,16.287999868392944,1.2925914753587216e6,1.293185e6,1.293185e6,1.196883e6,39,0.039,0,0,0,3,96302.0,2,2,1,success,
inst_9_first_instance_set_small_1000_200_15,9,multi_p_median,1000,200,15,21.537999868392944,1.6370000839233398,0.003000020980834961,0.2850000858306885,23.478999853134155,1.0329350605901605e6,1.034677e6,1.034677e6,1.014077e6,39,0.039,0,0,0,2,20600.0,1,1,0,success,
inst_9_first_instance_set_small_1000_200_15,9,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.06500005722046,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.
inst_10_first_instance_set_small_1000_200_20,10,relaxed,1000,200,20,182.18499994277954,1.9520001411437988,0.006999969482421875,0.34399986267089844,184.52699995040894,992764.8587821196,992694.0,993915.0,974297.0,51,0.051,0,1,0,2,19618.0,1,1,0,success,
inst_10_first_instance_set_small_1000_200_20,10,pdisp,1000,200,20,0.00599980354309082,1.568000078201294,0.009999990463256836,3.4570000171661377,5.059000015258789,1.6196363036633478e6,1.624093e6,1.627906e6,1.102513e6,52,0.052,0,3,0,5,525393.0,4,4,2,success,
inst_10_first_instance_set_small_1000_200_20,10,multi_pdp,1000,200,20,28.831000089645386,1.3629999160766602,0.012000083923339844,2.3499999046325684,32.59500002861023,1.0980841648875289e6,1.096983e6,1.096983e6,933014.0,52,0.052,0,0,0,4,163969.0,3,3,2,success,
inst_10_first_instance_set_small_1000_200_20,10,multi_p_median,1000,200,20,10.171000003814697,1.4240000247955322,0.0010001659393310547,0.6599998474121094,12.282000064849854,892560.872073857,891775.0,891775.0,879732.0,49,0.049,0,0,0,2,12043.0,1,1,0,success,
inst_10_first_instance_set_small_1000_200_20,10,multi_p_median_benders,1000,200,20,21.810999870300293,1.2820000648498535,0.006999969482421875,0.502000093460083,23.618000030517578,890922.542376716,888164.0,889385.0,877229.0,47,0.047,0,1,0,2,12156.0,1,1,0,success,
inst_11_first_instance_set_small_1000_200_20,11,relaxed,1000,200,20,181.68499994277954,1.8220000267028809,0.003999948501586914,0.6579999923706055,184.18799996376038,1.0945951579966904e6,1.09295e6,1.09295e6,1.062586e6,56,0.056,0,0,0,2,30364.0,1,1,0,success,
inst_11_first_instance_set_small_1000_200_20,11,pdisp,1000,200,20,0.0,1.2990000247955322,0.017999887466430664,4.733000040054321,6.077999830245972,1.6297722370728184e6,1.624643e6,1.628013e6,1.208134e6,53,0.053,0,3,0,8,419879.0,7,7,4,success,
inst_11_first_instance_set_small_1000_200_20,11,multi_pdp,1000,200,20,24.157999992370605,1.3310000896453857,0.0009999275207519531,1.6740000247955322,27.19700002670288,1.0813315411543206e6,1.07825e6,1.07825e6,993972.0,53,0.053,0,0,0,3,84278.0,2,2,2,success,
inst_11_first_instance_set_small_1000_200_20,11,multi_p_median,1000,200,20,63.83800005912781,1.687999963760376,0.01399993896484375,0.42100000381469727,65.98399996757507,974698.1474259864,974052.0,976821.0,940454.0,55,0.055,1,1,0,2,36367.0,1,1,0,success,
inst_11_first_instance_set_small_1000_200_20,11,multi_p_median_benders,1000,200,20,24.608999967575073,1.2929999828338623,0.013000011444091797,0.6850001811981201,26.628000020980835,944046.119960766,942763.0,944613.0,914222.0,51,0.051,0,1,0,2,30391.0,1,1,0,success,
inst_12_first_instance_set_small_1000_200_20,12,relaxed,1000,200,20,181.6119999885559,1.7970001697540283,0.009999990463256836,1.4059998989105225,184.85400009155273,1.0835803015693086e6,1.08199e6,1.08199e6,988113.0,47,0.047,0,0,0,4,93877.0,3,2,2,success,
inst_12_first_instance_set_small_1000_200_20,12,pdisp,1000,200,20,0.0,1.323000192642212,0.004999876022338867,2.3389999866485596,3.705000162124634,1.498249254768322e6,1.49563e6,1.496669e6,1.333306e6,58,0.058,0,2,0,5,163363.0,4,3,2,success,
inst_12_first_instance_set_small_1000_200_20,12,multi_pdp,1000,200,20,37.45700001716614,1.6080000400543213,0.006999969482421875,2.4179999828338623,41.52999997138977,1.1249343361168234e6,1.126152e6,1.126943e6,960659.0,54,0.054,0,1,0,4,166284.0,2,3,2,success,
inst_12_first_instance_set_small_1000_200_20,12,multi_p_median,1000,200,20,10.20900011062622,1.5959999561309814,0.01699995994567871,0.6400001049041748,12.483000040054321,892325.2428359906,892137.0,894957.0,873771.0,54,0.054,2,1,0,3,21186.0,2,1,0,success,
inst_12_first_instance_set_small_1000_200_20,12,multi_p_median_benders,1000,200,20,21.717000007629395,1.2739999294281006,0.0009999275207519531,0.6359999179840088,23.67199993133545,892325.2428359906,892137.0,894957.0,873771.0,54,0.054,2,1,0,3,21186.0,2,1,0,success,
inst_13_first_instance_set_small_1000_200_20,13,relaxed,1000,200,20,181.760999917984,1.7669999599456787,0.003999948501586914,0.41100001335144043,183.96299982070923,958658.0905544657,959724.0,959724.0,943168.0,48,0.048,0,0,0,2,16556.0,1,1,0,success,
inst_13_first_instance_set_small_1000_200_20,13,pdisp,1000,200,20,0.0,1.315000057220459,0.017999887466430664,3.0980000495910645,4.463000059127808,1.6611025098931787e6,1.661789e6,1.668521e6,1.36246e6,55,0.055,0,3,0,4,306061.0,3,3,2,success,
inst_13_first_instance_set_small_1000_200_20,13,multi_pdp,1000,200,20,38.6729998588562,1.3589999675750732,0.002000093460083008,1.815000057220459,41.88599991798401,1.0878599188061694e6,1.0866e6,1.087568e6,962521.0,49,0.049,1,0,0,4,125047.0,3,3,1,success,
inst_13_first_instance_set_small_1000_200_20,13,multi_p_median,1000,200,20,49.70099997520447,1.6470000743865967,0.0010001659393310547,0.4119999408721924,51.799999952316284,925717.7396321691,926840.0,926840.0,904898.0,53,0.053,0,0,0,3,21942.0,2,1,0,success,
inst_13_first_instance_set_small_1000_200_20,13,multi_p_median_benders,1000,200,20,34.01100015640259,1.2259998321533203,0.023000001907348633,0.41500020027160645,35.68500018119812,925717.7396321691,926840.0,926840.0,904898.0,53,0.053,0,0,0,3,21942.0,2,1,0,success,
inst_14_first_instance_set_small_1000_200_20,14,relaxed,1000,200,20,181.75300002098083,1.7609999179840088,0.015000104904174805,0.7160000801086426,184.27300000190735,918802.7319015175,919200.0,919200.0,892483.0,52,0.052,0,0,0,3,26717.0,1,2,1,success,
inst_14_first_instance_set_small_1000_200_20,14,pdisp,1000,200,20,0.0,1.3350000381469727,0.01399993896484375,3.7760000228881836,5.148999929428101,1.4629088722820967e6,1.457034e6,1.462458e6,1.041416e6,53,0.053,1,0,0,7,421042.0,6,6,4,success,
inst_14_first_instance_set_small_1000_200_20,14,multi_pdp,1000,200,20,19.441999912261963,1.3329999446868896,0.0070002079010009766,1.8629999160766602,22.674000024795532,1.1071929128065319e6,1.105957e6,1.105957e6,935385.0,55,0.055,0,0,0,4,170572.0,3,3,2,success,
inst_14_first_instance_set_small_1000_200_20,14,multi_p_median,1000,200,20,24.878000020980835,1.4160001277923584,0.015999794006347656,1.2590000629425049,27.58400011062622,909340.1875616219,908042.0,908042.0,885335.0,50,0.05,0,0,0,3,22707.0,2,2,1,success,
inst_14_first_instance_set_small_1000_200_20,14,multi_p_median_benders,1000,200,20,28.763999938964844,1.2960000038146973,0.00800013542175293,1.0479998588562012,31.141000032424927,909340.1875616219,908042.0,908042.0,885335.0,50,0.05,0,0,0,3,22707.0,2,2,1,success,
inst_15_first_instance_set_small_1000_200_20,15,relaxed,1000,200,20,181.82200002670288,1.7579998970031738,0.002000093460083008,0.47099995613098145,184.07400012016296,887382.617546617,885601.0,885601.0,873583.0,47,0.047,0,0,0,2,12018.0,1,1,0,success,
inst_15_first_instance_set_small_1000_200_20,15,pdisp,1000,200,20,0.0010001659393310547,1.5869998931884766,0.006999969482421875,3.8919999599456787,5.50600004196167,1.470259899000181e6,1.466457e6,1.467782e6,1.031723e6,57,0.057,1,2,0,5,436059.0,4,4,3,success,
inst_15_first_instance_set_small_1000_200_20,15,multi_pdp,1000,200,20,32.19599986076355,1.376000165939331,0.003999948501586914,1.428999900817871,35.03600001335144,1.124601615682094e6,1.124235e6,1.124235e6,965874.0,53,0.053,0,0,0,4,158361.0,3,2,1,success,
inst_15_first_instance_set_small_1000_200_20,15,multi_p_median,1000,200,20,12.88100004196167,1.4459998607635498,0.00800013542175293,0.6729998588562012,15.02999997138977,880706.9342626259,879183.0,880525.0,868049.0,48,0.048,2,0,0,3,12476.0,2,1,0,success,
inst_15_first_instance_set_small_1000_200_20,15,multi_p_median_benders,1000,200,20,22.881999969482422,1.3430001735687256,0.019999980926513672,0.3710000514984131,24.633000135421753,879310.0307863492,878874.0,882084.0,865789.0,48,0.048,2,0,0,3,16295.0,2,1,0,success,
inst_16_first_instance_set_small_1000_200_20,16,relaxed,1000,200,20,181.7849998474121,1.7420001029968262,0.009999990463256836,0.7279999256134033,184.28999996185303,917001.8549784989,917445.0,918868.0,890956.0,54,0.054,1,0,0,3,27912.0,2,1,0,success,
inst_16_first_instance_set_small_1000_200_20,16,pdisp,1000,200,20,0.0,1.3269999027252197,0.012000083923339844,0.565000057220459,1.931999921798706,1.5562888286447118e6,1.554047e6,1.556738e6,1.528046e6,58,0.058,0,2,0,2,28692.0,1,1,0,success,
inst_16_first_instance_set_small_1000_200_20,16,multi_pdp,1000,200,20,16.95199990272522,1.3420000076293945,0.006000041961669922,1.7950000762939453,20.115999937057495,1.0904911077467832e6,1.090677e6,1.090677e6,974717.0,52,0.052,0,0,0,4,115960.0,3,3,2,success,
inst_16_first_instance_set_small_1000_200_20,16,multi_p_median,1000,200,20,13.516000032424927,1.6689999103546143,0.004000186920166016,0.8179998397827148,16.030999898910522,900878.0533369705,900417.0,900417.0,873609.0,54,0.054,0,0,0,3,26808.0,2,1,0,success,
inst_16_first_instance_set_small_1000_200_20,16,multi_p_median_benders,1000,200,20,20.86899995803833,1.311000108718872,0.003000020980834961,0.45799994468688965,22.664999961853027,898704.0003360617,898881.0,899099.0,871699.0,50,0.05,1,0,0,2,27400.0,1,1,0,success,
inst_17_first_instance_set_small_1000_200_20,17,relaxed,1000,200,20,181.69199991226196,1.8410000801086426,0.016000032424926758,1.2030000686645508,184.77099990844727,972232.724887849,975250.0,976408.0,906852.0,52,0.052,0,1,0,4,69556.0,3,3,1,success,
inst_17_first_instance_set_small_1000_200_20,17,pdisp,1000,200,20,0.0,1.3989999294281006,0.051000118255615234,4.075999975204468,5.555999994277954,1.6766487089083598e6,1.674352e6,1.673986e6,1.329215e6,56,0.056,0,1,0,6,344771.0,5,5,3,success,
inst_17_first_instance_set_small_1000_200_20,17,multi_pdp,1000,200,20,34.67200016975403,1.3809998035430908,0.009000062942504883,1.374000072479248,37.4539999961853,1.0331804454026959e6,1.032201e6,1.032201e6,903086.0,55,0.055,0,0,0,3,129115.0,2,2,1,success,
inst_17_first_instance_set_small_1000_200_20,17,multi_p_median,1000,200,20,38.40900015830994,1.685999870300293,0.006999969482421875,0.42799997329711914,40.555999994277954,900349.9900529648,899251.0,900942.0,877590.0,52,0.052,1,1,0,3,23352.0,1,2,1,success,
inst_17_first_instance_set_small_1000_200_20,17,multi_p_median_benders,1000,200,20,21.242000102996826,1.371000051498413,0.006999969482421875,0.437999963760376,23.07800006866455,900349.9900529648,899251.0,900942.0,877590.0,52,0.052,1,1,0,3,23352.0,1,2,1,success,
inst_18_first_instance_set_small_1000_200_20,18,relaxed,1000,200,20,181.96900010108948,1.7189998626708984,0.002000093460083008,0.5880000591278076,184.3159999847412,861065.108998247,861499.0,861499.0,844394.0,54,0.054,0,0,0,3,17105.0,2,1,0,success,
inst_18_first_instance_set_small_1000_200_20,18,pdisp,1000,200,20,0.0009999275207519531,1.320000171661377,0.004999876022338867,2.258000135421753,3.6000001430511475,1.6968902969521335e6,1.693923e6,1.704843e6,1.096838e6,57,0.057,2,5,0,4,608005.0,3,3,1,success,
inst_18_first_instance_set_small_1000_200_20,18,multi_pdp,1000,200,20,24.874000072479248,1.624000072479248,0.003000020980834961,1.0499999523162842,27.569000005722046,1.1322725299008177e6,1.130936e6,1.132852e6,1.031433e6,52,0.052,1,2,0,3,101419.0,2,2,1,success,
inst_18_first_instance_set_small_1000_200_20,18,multi_p_median,1000,200,20,13.012999773025513,1.635000228881836,0.003999948501586914,0.4010000228881836,15.066999912261963,865258.141902655,865664.0,865664.0,850886.0,56,0.056,0,0,0,2,14778.0,1,1,0,success,
inst_18_first_instance_set_small_1000_200_20,18,multi_p_median_benders,1000,200,20,24.344000101089478,1.2749998569488525,0.009999990463256836,0.4030001163482666,26.052000045776367,865258.141902655,865664.0,865664.0,850886.0,56,0.056,0,0,0,2,14778.0,1,1,0,success,
inst_19_first_instance_set_small_1000_200_20,19,relaxed,1000,200,20,181.75,1.8300001621246338,0.007999897003173828,1.6949999332427979,185.29800009727478,1.0268362644506432e6,1.024771e6,1.025393e6,939666.0,52,0.052,0,1,0,3,85727.0,2,2,1,success,
inst_19_first_instance_set_small_1000_200_20,19,pdisp,1000,200,20,0.0009999275207519531,1.2960000038146973,0.006000041961669922,1.8350000381469727,3.1669998168945312,1.7215346148240063e6,1.718281e6,1.724624e6,1.568349e6,56,0.056,0,3,0,4,156275.0,3,3,2,success,
inst_19_first_instance_set_small_1000_200_20,19,multi_pdp,1000,200,20,38.06599998474121,1.3880000114440918,0.006000041961669922,1.6019999980926514,41.08300018310547,1.1346394526781784e6,1.137774e6,1.137521e6,989809.0,56,0.056,0,1,0,4,147712.0,3,3,1,success,
inst_19_first_instance_set_small_1000_200_20,19,multi_p_median,1000,200,20,12.441999912261963,1.6080000400543213,0.003000020980834961,0.42100000381469727,14.49399995803833,899711.3908803646,900799.0,900799.0,870327.0,52,0.052,0,0,0,2,30472.0,1,1,0,success,
inst_19_first_instance_set_small_1000_200_20,19,multi_p_median_benders,1000,200,20,22.44099998474121,1.2769999504089355,0.01399993896484375,0.5500001907348633,24.305999994277954,886079.5673447489,885774.0,885774.0,860089.0,53,0.053,0,0,0,2,25685.0,1,1,0,success,
inst_1_first_instance_set_small_1000_200_20,1,relaxed,1000,200,20,181.7440001964569,1.8359999656677246,0.007999897003173828,0.812000036239624,184.42300009727478,1.0940952744521757e6,1.092145e6,1.091114e6,1.07034e6,53,0.053,1,1,0,2,20774.0,1,1,0,success,
inst_1_first_instance_set_small_1000_200_20,1,pdisp,1000,200,20,0.0009999275207519531,1.2780001163482666,0.003000020980834961,4.930999994277954,6.238999843597412,1.602381009433363e6,1.603676e6,1.605474e6,1.260703e6,56,0.056,1,1,0,8,344771.0,6,6,5,success,
inst_1_first_instance_set_small_1000_200_20,1,multi_pdp,1000,200,20,24.977999925613403,1.3510000705718994,0.0019998550415039062,0.8930001258850098,27.24899983406067,1.1248042854163584e6,1.12389e6,1.124434e6,1.05693e6,52,0.052,1,0,0,3,67504.0,2,2,1,success,
inst_1_first_instance_set_small_1000_200_20,1,multi_p_median,1000,200,20,23.875,1.633000135421753,0.004999876022338867,0.5150001049041748,26.051000118255615,953120.6403329296,950790.0,957949.0,926336.0,55,0.055,1,0,0,2,31613.0,1,1,0,success,
inst_1_first_instance_set_small_1000_200_20,1,multi_p_median_benders,1000,200,20,28.63700008392334,1.3269999027252197,0.00800013542175293,0.5419998168945312,30.532999992370605,953120.6403329296,950790.0,957949.0,926336.0,55,0.055,1,0,0,2,31613.0,1,1,0,success,
inst_20_first_instance_set_small_1000_200_20,20,relaxed,1000,200,20,181.6619999408722,1.7750000953674316,0.010999917984008789,0.5580000877380371,184.02499985694885,987940.5491567277,987719.0,987719.0,968840.0,49,0.049,0,0,0,2,18879.0,1,1,0,success,
inst_20_first_instance_set_small_1000_200_20,20,pdisp,1000,200,20,0.0,1.3580000400543213,0.003000020980834961,4.648999929428101,6.039000034332275,1.8687629575167e6,1.869938e6,1.874165e6,1.03368e6,59,0.059,0,2,0,6,840485.0,5,5,2,success,
inst_20_first_instance_set_small_1000_200_20,20,multi_pdp,1000,200,20,16.963000059127808,1.3199999332427979,0.00800013542175293,1.628999948501587,19.949000120162964,1.0387831223155055e6,1.0392e6,1.037967e6,935183.0,54,0.054,2,1,0,4,102784.0,3,2,1,success,
inst_20_first_instance_set_small_1000_200_20,20,multi_p_median,1000,200,20,10.608999967575073,1.378999948501587,0.0009999275207519531,0.9240000247955322,12.930999994277954,963034.9931588825,964101.0,964101.0,934325.0,50,0.05,0,0,0,3,29776.0,2,2,2,success,
inst_20_first_instance_set_small_1000_200_20,20,multi_p_median_benders,1000,200,20,20.38100004196167,1.2599999904632568,0.009000062942504883,0.9019999504089355,22.575999975204468,963034.9931588825,964101.0,964101.0,934325.0,50,0.05,0,0,0,3,29776.0,2,2,2,success,
inst_21_first_instance_set_small_1000_200_20,21,relaxed,1000,200,20,181.69599986076355,1.8020000457763672,0.01399993896484375,0.5840001106262207,184.11800003051758,1.0982625831413676e6,1.099773e6,1.099773e6,1.070095e6,54,0.054,0,0,0,2,29678.0,1,1,0,success,
inst_21_first_instance_set_small_1000_200_20,21,pdisp,1000,200,20,0.006000041961669922,1.2969999313354492,0.013000011444091797,4.549999952316284,5.896999835968018,1.773869025413768e6,1.774453e6,1.776018e6,1.151699e6,57,0.057,0,3,0,6,624319.0,5,4,2,success,
inst_21_first_instance_set_small_1000_200_20,21,multi_pdp,1000,200,20,15.82200002670288,1.371999979019165,0.013000011444091797,2.0230000019073486,19.259000062942505,1.1261005791452522e6,1.123908e6,1.123328e6,986108.0,55,0.055,2,0,0,4,137220.0,3,2,1,success,
inst_21_first_instance_set_small_1000_200_20,21,multi_p_median,1000,200,20,22.53500008583069,1.6319999694824219,0.014999866485595703,0.3539998531341553,24.561000108718872,921894.0259516994,919330.0,921047.0,892066.0,54,0.054,2,0,0,2,28981.0,1,1,0,success,
inst_21_first_instance_set_small_1000_200_20,21,multi_p_median_benders,1000,200,20,14.483000040054321,1.2989997863769531,0.0010001659393310547,0.35000014305114746,16.15999984741211,921894.0259516994,919330.0,921047.0,892066.0,54,0.054,2,0,0,2,28981.0,1,1,0,success,
inst_22_first_instance_set_small_1000_200_20,22,relaxed,1000,200,20,181.73799991607666,1.7150001525878906,0.011999845504760742,0.4479999542236328,183.92199993133545,867694.8669508871,868876.0,869782.0,855273.0,51,0.051,1,0,0,2,14509.0,1,1,0,success,
inst_22_first_instance_set_small_1000_200_20,22,pdisp,1000,200,20,0.0009999275207519531,1.4060001373291016,0.003999948501586914,5.352999925613403,6.80400013923645,1.644957752780265e6,1.647371e6,1.648462e6,1.070274e6,53,0.053,0,1,0,7,578188.0,6,6,2,success,
inst_22_first_instance_set_small_1000_200_20,22,multi_pdp,1000,200,20,16.299000024795532,1.3220000267028809,0.013000011444091797,1.8339998722076416,19.503999948501587,1.0829794528281523e6,1.082202e6,1.082202e6,952634.0,52,0.052,0,0,0,5,129568.0,3,3,2,success,
inst_22_first_instance_set_small_1000_200_20,22,multi_p_median,1000,200,20,11.61899995803833,1.4280002117156982,0.006999969482421875,0.2849998474121094,13.354000091552734,868393.4358806276,869220.0,869220.0,856653.0,49,0.049,0,0,0,2,12567.0,1,1,0,success,
inst_22_first_instance_set_small_1000_200_20,22,multi_p_median_benders,1000,200,20,16.520999908447266,1.2829999923706055,0.0010001659393310547,0.2719998359680176,18.10199999809265,868393.4358806276,869220.0,869220.0,856653.0,49,0.049,0,0,0,2,12567.0,1,1,0,success,
