instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_3_first_instance_set_small_1000_200_20,3,multi_pdp,1000,200,20,20.763999938964844,1.4010000228881836,0.0060000419616699,2.0989999771118164,24.302000045776367,1109783.9816963263,1109614.0,1109614.0,1019046.0,56,0.056,0,0,0,4,90568.0,3,3,2,success,,3,869755.0,857004.434859308,0.0146599503776259,1800.0,0.294758760708353,0.1890790275400313,False,False
inst_3_first_instance_set_small_1000_200_20,3,pdisp,1000,200,20,0.0,1.4279999732971191,0.0090000629425048,4.744999885559082,6.438999891281128,1822745.5125206436,1820412.0,1824796.0,1030051.0,57,0.057,0,2,0,7,794745.0,6,5,3,success,,3,869755.0,857004.434859308,0.0146599503776259,1800.0,1.1292725285599854,0.20192026797282633,False,False
inst_3_first_instance_set_small_1000_200_20,3,relaxed,1000,200,20,181.73399996757507,1.7779998779296875,0.0090000629425048,0.6990001201629639,184.2469999790192,1065140.1295210628,1063641.0,1065347.0,1034945.0,56,0.056,0,2,0,2,30402.0,1,1,0,success,,3,869755.0,857004.434859308,0.0146599503776259,1800.0,0.24310558576618693,0.20763085685770583,False,False
inst_3_first_instance_set_small_1000_200_25,3,multi_p_median,1000,200,25,21.07699990272522,1.43500018119812,0.0099999904632568,2.2739999294281006,24.824000120162964,924656.490039854,926051.0,926356.0,879980.0,63,0.063,2,2,0,5,46376.0,4,3,2,success,,3,789406.0,772417.0904701654,0.0215211304827105,1800.0,0.19929505888603916,0.139254958049105,False,False
inst_3_first_instance_set_small_1000_200_25,3,multi_p_median_benders,1000,200,25,13.117999792099,1.3000001907348633,0.0130000114440917,2.2789998054504395,16.746999979019165,924656.490039854,926051.0,926356.0,879980.0,63,0.063,2,2,0,5,46376.0,4,3,2,success,,3,789406.0,772417.0904701654,0.0215211304827105,1800.0,0.19929505888603916,0.139254958049105,False,False
inst_3_first_instance_set_small_1000_200_25,3,multi_pdp,1000,200,25,20.81599998474121,1.4500000476837158,0.0039999485015869,2.312999963760376,24.61599993705749,1018417.6506859744,1017974.0,1020657.0,874542.0,70,0.07,0,3,0,5,146115.0,4,4,3,success,,3,789406.0,772417.0904701654,0.0215211304827105,1800.0,0.32138065378477393,0.1322147202461197,False,False
inst_3_first_instance_set_small_1000_200_25,3,pdisp,1000,200,25,0.001000165939331,1.3229999542236328,0.0050001144409179,4.552999973297119,5.912000179290772,1574590.691407367,1577476.0,1575580.0,886271.0,70,0.07,1,2,0,6,689309.0,5,5,3,success,,3,789406.0,772417.0904701654,0.0215211304827105,1800.0,1.039804685109899,0.14739952149496394,False,False
inst_3_first_instance_set_small_1000_200_25,3,relaxed,1000,200,25,181.67199993133545,1.6510000228881836,0.0079998970031738,2.7170000076293945,186.05999994277957,947213.1724057896,946419.0,948282.0,843002.0,70,0.07,0,1,0,4,105280.0,3,2,2,success,,3,789406.0,772417.0904701654,0.0215211304827105,1800.0,0.22768127699347873,0.09138185884373694,False,False
inst_4_first_instance_set_small_1000_200_15,4,multi_p_median,1000,200,15,9.152999877929688,1.5820000171661377,0.0150001049041748,0.5349998474121094,11.302000045776367,1031675.0071732986,1028931.0,1028931.0,1003227.0,39,0.039,0,0,0,3,25704.0,2,2,0,success,,4,994997.0,993408.2502610736,0.0015967382202422,1800.0,0.035758460562000396,0.009883901947005162,False,False
inst_4_first_instance_set_small_1000_200_15,4,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.08500003814697,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.,4,994997.0,993408.2502610736,0.0015967382202422,1800.0,1.0,1.0,False,False
inst_4_first_instance_set_small_1000_200_15,4,multi_pdp,1000,200,15,31.174999952316284,1.375999927520752,0.0060000419616699,1.7590000629425049,34.342000007629395,1328440.997751367,1327690.0,1327690.0,1178128.0,40,0.04,0,0,0,5,149562.0,3,4,3,success,,4,994997.0,993408.2502610736,0.0015967382202422,1800.0,0.33649987268685877,0.18594545564764633,False,False
inst_4_first_instance_set_small_1000_200_15,4,pdisp,1000,200,15,0.0,1.522000074386597,0.0179998874664306,2.809999942779541,4.36899995803833,2267529.701042825,2267625.0,2274433.0,1818617.0,41,0.041,0,2,0,5,455816.0,4,4,1,success,,4,994997.0,993408.2502610736,0.0015967382202422,1800.0,1.2895249756605762,0.8306844135047767,False,False
inst_4_first_instance_set_small_1000_200_15,4,relaxed,1000,200,15,157.99399995803833,1.6460001468658447,0.0119998455047607,0.5989999771118164,160.2739999294281,1028272.9840197304,1031741.0,1031741.0,998414.0,38,0.038,0,0,0,3,33327.0,2,2,0,success,,4,994997.0,993408.2502610736,0.0015967382202422,1800.0,0.03858710628671781,0.005038965337373508,False,False
inst_4_first_instance_set_small_1000_200_20,4,multi_p_median,1000,200,20,9.398000001907349,1.386000156402588,0.0039999485015869,0.7979998588562012,11.608999967575071,931998.3470959704,932776.0,932776.0,904475.0,53,0.053,0,0,0,3,28301.0,2,1,0,success,,4,880316.0,867342.738203675,0.014737051009325,1800.0,0.07544106719777427,0.04281152093718844,False,False
inst_4_first_instance_set_small_1000_200_20,4,multi_p_median_benders,1000,200,20,38.73699998855591,1.2820000648498535,0.0069999694824218,0.7890000343322754,40.8289999961853,924861.2121998162,923238.0,923238.0,896939.0,54,0.054,0,0,0,2,26299.0,1,1,0,success,,4,880316.0,867342.738203675,0.014737051009325,1800.0,0.06444426099893084,0.03412291415227713,False,False
inst_4_first_instance_set_small_1000_200_20,4,multi_pdp,1000,200,20,15.406999826431274,1.3619999885559082,0.0140001773834228,1.2200000286102295,18.027999877929688,1118215.5203534877,1120295.0,1121122.0,1010153.0,56,0.056,0,1,0,3,110969.0,2,2,1,success,,4,880316.0,867342.738203675,0.014737051009325,1800.0,0.29259397769550577,0.16465262866222252,False,False
inst_4_first_instance_set_small_1000_200_20,4,pdisp,1000,200,20,0.0009999275207519,1.3010001182556152,0.0139999389648437,4.075000047683716,5.421999931335449,1671777.2108040869,1669637.0,1675367.0,1104850.0,59,0.059,0,6,0,7,570517.0,6,6,3,success,,4,880316.0,867342.738203675,0.014737051009325,1800.0,0.9316089548057985,0.2738332280134361,False,False
inst_4_first_instance_set_small_1000_200_20,4,relaxed,1000,200,20,181.864000082016,1.7679998874664309,0.0069999694824218,0.6389999389648438,184.5309998989105,1017479.0509978526,1015823.0,1016113.0,989882.0,49,0.049,0,1,0,3,26231.0,2,2,0,success,,4,880316.0,867342.738203675,0.014737051009325,1800.0,0.1715241913530494,0.14128124488608967,False,False
inst_4_first_instance_set_small_1000_200_25,4,multi_p_median,1000,200,25,11.533000230789185,1.477999925613403,0.0130000114440917,1.1719999313354492,14.218000173568726,857837.2505748299,854296.0,864979.0,818508.0,68,0.068,5,0,0,3,46471.0,2,2,1,success,,4,812843.0,781758.0692191096,0.0382422322402855,1800.0,0.1064535616038079,0.04700933988132613,False,False
inst_4_first_instance_set_small_1000_200_25,4,multi_p_median_benders,1000,200,25,37.394999980926514,1.3519999980926514,0.0130000114440917,1.1640000343322754,39.94000005722046,857837.2505748299,854296.0,864979.0,818508.0,68,0.068,5,0,0,3,46471.0,2,2,1,success,,4,812843.0,781758.0692191096,0.0382422322402855,1800.0,0.1064535616038079,0.04700933988132613,False,False
inst_4_first_instance_set_small_1000_200_25,4,multi_pdp,1000,200,25,33.562000036239624,1.4119999408721924,0.0049998760223388,1.9749999046325684,36.97699999809265,984028.6902928072,983203.0,985201.0,863661.0,66,0.066,1,1,0,4,121540.0,3,3,1,success,,4,812843.0,781758.0692191096,0.0382422322402855,1800.0,0.26023771137291557,0.10476761802113846,False,False
inst_4_first_instance_set_small_1000_200_25,4,pdisp,1000,200,25,0.0,1.2939999103546145,0.0039999485015869,5.936999797821045,7.247999906539917,1439129.854427274,1438753.0,1441616.0,996088.0,69,0.069,1,3,0,8,445528.0,7,7,5,success,,4,812843.0,781758.0692191096,0.0382422322402855,1800.0,0.8440692290391271,0.2741640146995636,False,False
inst_4_first_instance_set_small_1000_200_25,4,relaxed,1000,200,25,181.64999985694885,1.5980000495910645,0.0050001144409179,2.1429998874664307,185.4210000038147,902361.0906171964,900675.0,900206.0,847981.0,67,0.067,1,1,0,4,52225.0,3,3,2,success,,4,812843.0,781758.0692191096,0.0382422322402855,1800.0,0.15151481698066369,0.0847102618934779,False,False
inst_5_first_instance_set_small_1000_200_15,5,multi_p_median,1000,200,15,8.008000135421753,1.6299998760223389,0.0139999389648437,0.3029999732971191,9.97099995613098,1020670.9692123812,1022391.0,1022391.0,1000341.0,39,0.039,0,0,0,2,22050.0,1,1,0,success,,5,986993.0,986899.6142693098,9.461640628677852e-05,982.0,0.03596250846340401,0.01361981050184326,False,False
inst_5_first_instance_set_small_1000_200_15,5,multi_p_median_benders,1000,200,15,0.0,0.0,0.0,0.0,180.0899999141693,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.,5,986993.0,986899.6142693098,9.461640628677852e-05,982.0,1.0,1.0,False,False
inst_5_first_instance_set_small_1000_200_15,5,multi_pdp,1000,200,15,22.167999982833862,1.3310000896453855,0.0049998760223388,0.9620001316070556,24.49500012397766,1285521.871574865,1286042.0,1286042.0,1220193.0,42,0.042,0,0,0,3,65849.0,2,2,1,success,,5,986993.0,986899.6142693098,9.461640628677852e-05,982.0,0.30311328670664456,0.23639018838143755,False,False
inst_5_first_instance_set_small_1000_200_15,5,pdisp,1000,200,15,0.0,1.2999999523162842,0.0080001354217529,1.7349998950958252,3.061000108718872,1922892.862949492,1924891.0,1929057.0,1683449.0,43,0.043,0,2,0,3,245608.0,2,2,1,success,,5,986993.0,986899.6142693098,9.461640628677852e-05,982.0,0.9546638504142629,0.7057955800767114,False,False
inst_5_first_instance_set_small_1000_200_15,5,relaxed,1000,200,15,59.57800006866455,1.6559998989105225,0.0060000419616699,0.5759999752044678,61.837000131607056,1011557.315791572,1010834.0,1011720.0,990477.0,36,0.036,0,1,0,3,21243.0,2,2,0,success,,5,986993.0,986899.6142693098,9.461640628677852e-05,982.0,0.02514985857914937,0.0036248729647532243,False,False
inst_5_first_instance_set_small_1000_200_20,5,multi_p_median,1000,200,20,26.812999963760376,1.6340000629425049,0.0199999809265136,0.6789999008178711,29.164999961853027,920138.9318013288,917050.0,917272.0,894529.0,50,0.05,0,1,0,3,22743.0,1,2,1,success,,5,867814.0,860988.814397408,0.0078648023684706,1800.0,0.06537040279899993,0.038955425484901544,False,False
inst_5_first_instance_set_small_1000_200_20,5,multi_p_median_benders,1000,200,20,24.51900005340576,1.5499999523162842,0.0039999485015869,0.9049999713897704,26.99799990653992,901186.442467027,901346.0,901346.0,877665.0,52,0.052,0,0,0,3,23681.0,2,2,1,success,,5,867814.0,860988.814397408,0.0078648023684706,1800.0,0.04687306609300992,0.019368643731177092,False,False
inst_5_first_instance_set_small_1000_200_20,5,multi_pdp,1000,200,20,19.786999940872192,1.36899995803833,0.002000093460083,2.3320000171661377,23.51500010490417,1137074.4257590305,1136445.0,1139254.0,995791.0,51,0.051,0,2,0,4,143463.0,3,3,2,success,,5,867814.0,860988.814397408,0.0078648023684706,1800.0,0.32319256760303583,0.15656670951868032,False,False
inst_5_first_instance_set_small_1000_200_20,5,pdisp,1000,200,20,0.0009999275207519,1.3530001640319824,0.0160000324249267,4.746999979019165,6.133000135421753,1554381.8765403086,1554577.0,1560478.0,1091931.0,61,0.061,2,3,0,6,468547.0,5,4,3,success,,5,867814.0,860988.814397408,0.0078648023684706,1800.0,0.8124254042628335,0.2682290196350862,False,False
inst_5_first_instance_set_small_1000_200_20,5,relaxed,1000,200,20,181.74000000953677,1.7250001430511477,0.0099999904632568,0.3289999961853027,183.82599997520447,953364.3954924212,952433.0,953411.0,928636.0,50,0.05,1,0,0,2,24775.0,1,1,0,success,,5,867814.0,860988.814397408,0.0078648023684706,1800.0,0.10734423497391976,0.07856918054148834,False,False
inst_5_first_instance_set_small_1000_200_25,5,multi_p_median,1000,200,25,14.48799991607666,1.4579999446868896,0.0080001354217529,0.6019999980926514,16.578999996185303,813713.4563002548,813659.0,813659.0,794982.0,65,0.065,0,0,0,2,18677.0,1,1,0,success,,5,779398.0,768666.0,0.0137696016669275,1800.0,0.05853387557144456,0.03423593602422899,False,False
inst_5_first_instance_set_small_1000_200_25,5,multi_p_median_benders,1000,200,25,27.762999773025516,1.2990000247955322,0.004000186920166,0.6129999160766602,29.703999996185303,813713.4563002548,813659.0,813659.0,794982.0,65,0.065,0,0,0,2,18677.0,1,1,0,success,,5,779398.0,768666.0,0.0137696016669275,1800.0,0.05853387557144456,0.03423593602422899,False,False
