instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_1_first_instance_set_medium_2000_400_50,1,pdisp,2000,400,50,0.0049998760223388,5.427000045776367,0.0139999389648437,72.25899982452393,77.73699998855591,1861660.689352294,1862953.0,1864420.0,1244326.0,141,0.0705,1,5,0,6,620094.0,5,4,3,success,,1,1116574.0,1073240.3961178488,0.0388094330354738,3600.0,0.7371876857636231,0.1594103282927163,False,False
inst_1_first_instance_set_medium_2000_400_50,1,relaxed,2000,400,50,307.1929998397827,6.7200000286102295,0.0190000534057617,36.75300002098084,350.7259998321533,1636977.0837639256,1636012.0,1641301.0,1317127.0,145,0.0725,4,5,0,7,324174.0,6,6,4,success,,1,1116574.0,1073240.3961178488,0.0388094330354738,3600.0,0.5292948401280401,0.2272432204046211,False,False
inst_2_first_instance_set_medium_2000_400_30,2,multi_p_median,2000,400,30,189.84899997711184,6.303999900817871,0.0180001258850097,5.257999897003174,201.47299981117249,1424588.7349075135,1423593.0,1423593.0,1401685.0,77,0.0385,0,0,0,3,21908.0,2,2,0,success,,2,1462199.0,1379590.356520047,0.0564961701382322,3600.0,0.0318954414779672,0.016015365268053753,True,True
inst_2_first_instance_set_medium_2000_400_30,2,multi_p_median_benders,2000,400,30,138.94799995422363,5.492000102996826,0.0099999904632568,4.980999946594238,149.4630000591278,1424588.7349075135,1423593.0,1423593.0,1401685.0,77,0.0385,0,0,0,3,21908.0,2,2,0,success,,2,1462199.0,1379590.356520047,0.0564961701382322,3600.0,0.0318954414779672,0.016015365268053753,True,True
inst_2_first_instance_set_medium_2000_400_30,2,multi_pdp,2000,400,30,300.28000020980835,6.182999849319458,0.0050001144409179,21.36299991607666,327.8900001049042,1775897.9276933116,1776715.0,1776715.0,1521320.0,80,0.04,0,0,0,4,255395.0,3,3,2,success,,2,1462199.0,1379590.356520047,0.0564961701382322,3600.0,0.2878569291261804,0.1027331358255211,False,False
inst_2_first_instance_set_medium_2000_400_30,2,pdisp,2000,400,30,0.0019998550415039,6.897000074386597,0.0180001258850097,28.407999992370605,35.348000049591064,2493628.8989707096,2494761.0,2495922.0,1609188.0,84,0.042,0,1,0,5,886734.0,4,4,2,success,,2,1462199.0,1379590.356520047,0.0564961701382322,3600.0,0.8091761719006562,0.16642450593747446,False,False
inst_2_first_instance_set_medium_2000_400_30,2,relaxed,2000,400,30,0.0,0.0,0.0,0.0,307.1670000553131,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.,2,1462199.0,1379590.356520047,0.0564961701382322,3600.0,1.0,1.0,False,False
inst_2_first_instance_set_medium_2000_400_40,2,multi_p_median,2000,400,40,205.728000164032,6.523999929428101,0.0190000534057617,13.306999921798706,225.614000082016,1270997.748831849,1272904.0,1272249.0,1237711.0,102,0.051,1,0,0,3,34538.0,2,2,1,success,,2,1246730.0,1194829.7986030772,0.0416290627456809,3600.0,0.06479517123479567,0.03588896213256225,False,True
inst_2_first_instance_set_medium_2000_400_40,2,multi_p_median_benders,2000,400,40,127.26999998092651,5.818000078201294,0.0209999084472656,13.504000186920166,146.63300013542175,1270997.748831849,1272904.0,1272249.0,1237711.0,102,0.051,1,0,0,3,34538.0,2,2,1,success,,2,1246730.0,1194829.7986030772,0.0416290627456809,3600.0,0.06479517123479567,0.03588896213256225,False,True
inst_2_first_instance_set_medium_2000_400_40,2,multi_pdp,2000,400,40,300.32099986076355,6.087000131607056,0.0099999904632568,30.28399991989136,336.7430000305176,1534571.9696296123,1531796.0,1531796.0,1325075.0,108,0.054,0,0,0,4,206721.0,3,3,2,success,,2,1246730.0,1194829.7986030772,0.0416290627456809,3600.0,0.2820202524166064,0.10900732602182975,False,False
